over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
1,0,18.4,9.98,181.3,0,16
9,4,23.0,10.95,182.1,2,28
4,1,38.5,9.67,139.8,1,12
9,1,29.8,8.54,125.8,2,13
2,1,26.0,8.87,150.6,0,12
2,1,21.7,7.51,153.8,0,12
8,6,17.0,9.34,157.0,2,15
10,1,37.1,9.87,94.5,2,17
9,4,34.4,8.42,208.2,2,11
8,7,27.6,11.83,145.5,2,21
3,2,31.2,10.45,141.0,0,16
10,4,10.0,7.35,130.6,2,11
7,1,18.0,7.37,164.7,1,10
2,0,31.7,9.49,154.9,0,12
2,0,25.0,11.39,146.8,0,11
9,2,23.5,10.57,154.2,2,14
3,1,19.2,11.45,142.7,0,11
8,2,35.6,9.51,153.0,2,16
2,1,31.6,9.25,159.5,0,6
3,0,32.0,8.0,151.9,0,12
3,1,22.9,9.92,150.8,0,12
3,4,29.4,9.26,172.9,0,7
7,3,17.3,9.22,113.1,1,4
10,1,27.0,11.44,129.0,2,21
10,1,10.0,9.35,145.5,2,12
8,4,15.5,11.1,130.4,2,15
3,1,25.4,7.59,137.1,0,4
10,8,47.0,12.73,170.8,2,18
6,0,13.6,9.05,142.0,1,10
6,0,27.6,10.35,108.4,1,12
8,1,29.7,10.54,136.5,2,19
8,1,42.2,8.9,146.2,2,10
10,4,29.6,9.49,145.5,2,21
6,0,33.6,10.55,156.1,1,13
7,4,25.3,8.64,154.5,1,10
8,1,23.9,9.49,142.2,2,12
3,1,27.6,9.55,121.1,0,5
4,2,22.7,9.36,136.2,1,14
7,1,33.8,11.17,132.5,1,15
1,0,15.1,10.34,139.3,0,11
4,0,35.1,9.42,158.8,1,11
8,1,28.3,10.23,153.1,2,13
10,5,26.3,7.04,161.5,2,15
6,3,14.9,8.76,137.3,1,8
4,1,20.2,9.85,175.2,1,16
5,2,27.6,10.84,145.5,1,17
7,2,26.3,9.74,147.2,1,10
6,2,30.2,11.25,157.1,1,6
1,0,21.0,10.54,131.5,0,15
6,1,27.8,8.91,102.8,1,16
5,0,17.0,9.33,132.9,1,8
8,1,28.8,9.99,159.9,2,10
9,5,31.0,8.96,146.6,2,14
10,2,30.6,11.34,142.3,2,19
7,3,20.8,9.49,128.0,1,8
4,1,25.3,9.88,105.9,1,8
5,4,32.3,10.38,173.5,1,4
2,1,26.3,9.12,140.8,0,12
10,2,25.7,8.85,136.4,2,15
9,4,43.2,9.49,131.6,2,20
9,3,20.4,10.47,145.5,2,13
4,0,36.6,8.9,162.6,1,14
4,0,18.8,9.49,125.7,1,3
9,2,33.2,9.49,168.3,2,17
6,0,27.6,9.98,142.1,1,15
8,1,23.9,10.71,132.8,2,18
5,2,18.3,10.41,139.1,1,12
5,0,12.2,12.12,129.3,1,13
7,6,23.1,10.84,118.6,1,8
9,3,32.2,8.63,160.5,2,13
4,0,19.4,10.06,140.6,1,12
9,5,28.8,9.49,157.3,2,10
3,1,16.2,8.96,150.7,0,9
5,2,26.1,7.8,156.0,1,13
10,3,18.8,9.16,104.1,2,15
10,2,27.4,10.15,127.7,2,16
10,3,24.0,9.42,156.4,2,18
4,2,18.5,8.18,119.5,1,9
9,7,22.7,7.67,152.5,2,9
10,4,20.5,12.03,117.2,2,18
10,5,17.5,9.89,145.3,2,12
1,0,36.7,8.51,177.2,0,13
8,2,25.1,10.05,160.5,2,12
10,4,10.4,12.13,108.0,2,12
8,0,23.0,10.24,162.0,2,20
3,0,35.3,6.16,181.4,0,13
8,3,21.9,12.68,200.9,2,17
2,0,40.0,7.28,154.5,0,16
5,2,21.1,9.25,117.7,1,14
7,1,32.0,9.49,153.7,1,10
5,1,36.3,8.61,176.9,1,5
7,2,31.6,9.84,141.3,1,4
3,1,17.0,7.01,165.9,0,12
7,2,20.5,9.39,128.2,1,14
7,4,37.4,10.88,152.4,1,17
7,0,21.6,8.49,95.2,1,12
3,2,35.8,7.83,126.0,0,13
4,1,24.6,9.33,144.9,1,3
3,0,29.1,9.09,137.7,0,6
5,3,16.9,8.79,119.0,1,10
6,2,23.1,8.07,135.0,1,9
4,2,21.0,10.12,151.6,1,6
5,0,29.8,10.21,143.3,1,15
3,0,27.6,8.22,146.2,0,6
3,0,31.7,8.39,159.6,0,16
7,1,24.1,9.66,138.1,1,11
9,2,20.6,9.49,172.2,2,9
3,0,29.5,9.71,125.2,0,11
9,2,19.8,11.26,183.6,2,12
6,1,36.6,9.43,145.5,1,12
2,0,27.1,8.04,137.9,0,11
4,2,25.4,9.97,139.2,1,15
1,0,31.7,9.29,149.1,0,16
1,0,27.4,9.32,157.0,0,12
4,2,14.7,10.07,166.9,1,11
5,5,19.5,10.33,118.2,1,8
8,5,36.5,9.54,153.7,2,12
2,0,28.7,9.43,102.7,0,11
9,0,14.5,11.98,141.5,2,22
3,2,30.8,10.94,174.1,0,16
2,0,23.5,10.5,145.5,0,15
7,3,21.0,9.66,145.5,1,6
8,1,18.8,8.29,149.4,2,9
7,3,36.0,10.85,172.7,1,11
2,2,12.3,9.49,145.5,0,8
2,0,21.3,8.81,106.9,0,8
4,2,29.0,9.49,111.3,1,15
5,3,40.6,8.34,147.0,1,10
10,1,32.4,10.77,121.4,2,10
3,0,21.2,10.32,147.7,0,8
2,3,40.2,9.72,148.9,0,9
10,2,17.2,9.45,135.2,2,10
2,0,30.1,8.68,181.3,0,9
1,1,31.9,6.94,156.8,0,10
5,3,21.0,7.8,169.2,1,7
5,3,33.6,8.61,163.4,1,10
7,3,23.9,8.43,142.0,1,7
9,1,33.6,9.85,141.1,2,13
10,2,13.3,10.47,139.0,2,15
3,0,30.7,9.35,158.6,0,13
10,3,24.7,11.19,132.0,2,18
7,4,37.2,8.56,145.5,1,15
1,0,27.6,9.34,130.1,0,7
10,5,38.0,9.44,149.3,2,17
2,0,32.1,10.81,140.4,0,13
6,1,27.0,9.63,136.0,1,15
8,3,34.3,9.66,188.4,2,17
3,2,34.4,7.51,136.2,0,14
3,0,31.8,8.42,138.9,0,11
5,2,10.0,10.82,131.7,1,15
9,1,20.1,7.01,145.8,2,7
3,0,39.1,11.11,143.0,0,18
7,2,18.0,10.1,122.6,1,13
5,1,35.1,8.6,136.5,1,10
2,0,33.7,8.5,157.2,0,14
8,2,22.2,11.78,165.5,2,18
9,3,12.0,11.19,145.5,2,6
6,2,23.4,9.36,145.5,1,15
2,3,44.6,9.66,137.8,0,12
2,0,21.1,9.49,135.0,0,9
5,0,21.6,9.66,126.6,1,10
6,5,20.0,8.69,113.9,1,9
6,2,37.7,9.41,131.0,1,11
3,0,26.1,11.67,163.1,0,9
6,2,23.0,9.39,136.5,1,10
3,0,39.3,8.24,145.5,0,11
7,2,32.6,7.86,137.7,1,12
8,2,20.6,9.65,169.9,2,7
7,1,18.2,8.59,126.4,1,6
1,0,37.3,9.8,150.5,0,9
10,1,28.1,7.56,143.6,2,8
1,0,15.6,10.33,146.4,0,16
10,7,13.7,8.23,149.9,2,6
1,0,27.6,9.56,146.1,0,16
6,2,18.1,9.09,160.9,1,10
2,0,11.6,11.56,144.4,0,11
1,1,19.2,9.71,179.9,0,13
7,2,20.6,11.83,145.9,1,12
8,1,24.3,10.17,110.9,2,21
2,1,41.5,11.21,157.8,0,22
10,4,25.9,9.25,152.8,2,13
4,0,26.7,9.91,145.7,1,11
4,0,27.6,10.96,139.8,1,20
3,0,26.1,9.49,102.7,0,12
5,2,31.2,10.14,106.1,1,11
2,1,30.2,9.49,178.0,0,14
5,4,29.0,9.31,133.3,1,7
3,0,50.1,10.87,164.3,0,22
1,0,35.3,11.12,112.9,0,15
4,1,19.3,8.79,124.1,1,6
7,1,31.0,8.61,158.6,1,9
8,4,21.7,8.42,142.9,2,14
4,0,27.6,10.5,155.8,1,12
4,2,17.0,8.38,144.7,1,9
8,2,19.1,10.48,140.8,2,12
7,2,27.6,10.15,131.4,1,12
9,4,36.0,8.85,121.1,2,18
10,3,32.0,11.38,173.1,2,15
9,2,34.8,7.75,176.3,2,16
10,1,31.0,9.49,124.2,2,21
5,2,29.4,9.88,145.5,1,10
4,1,27.6,7.01,138.0,1,11
4,1,34.5,11.41,151.8,1,17
3,1,36.2,10.67,141.4,0,12
8,3,27.5,8.99,155.0,2,11
8,4,27.1,8.34,144.0,2,9
9,1,40.7,7.62,145.5,2,11
2,0,27.8,12.4,145.5,0,10
5,0,28.6,8.39,134.5,1,4
3,3,31.9,7.98,177.8,0,10
9,5,27.2,9.82,173.9,2,15
3,1,21.4,7.53,145.5,0,8
2,0,27.6,8.32,106.5,0,7
6,4,27.7,10.69,145.6,1,11
9,4,42.7,10.06,134.7,2,16
10,6,34.3,9.04,145.4,2,15
1,0,23.2,9.52,123.7,0,18
4,1,33.8,8.97,160.1,1,10
2,0,30.5,9.43,164.7,0,14
4,0,38.5,8.59,168.4,1,14
6,2,23.8,8.8,137.4,1,14
3,0,29.5,8.77,123.8,0,15
1,0,27.2,8.63,152.0,0,13
6,0,28.5,10.75,180.1,1,13
1,0,20.9,10.42,146.4,0,19
3,0,32.6,8.38,154.0,0,8
1,0,31.3,8.07,140.3,0,10
1,0,38.3,9.31,134.9,0,11
5,3,27.9,12.09,158.2,1,13
9,3,24.7,8.27,142.9,2,18
8,3,34.3,9.31,153.1,2,22
1,0,21.6,9.61,155.2,0,10
1,0,36.7,9.37,152.0,0,10
4,0,36.7,8.95,156.2,1,11
7,3,38.1,10.89,127.9,1,14
8,3,31.0,10.05,126.7,2,15
9,4,27.6,10.51,144.1,2,13
4,1,28.9,10.21,144.6,1,16
2,1,31.0,10.57,134.6,0,16
1,0,23.5,11.4,149.8,0,14
2,3,38.7,11.1,163.2,0,16
1,0,32.6,12.29,168.8,0,15
9,1,20.9,10.96,173.2,2,22
3,2,43.1,8.7,118.7,0,10
9,0,28.8,10.52,121.7,2,21
6,1,19.2,10.35,139.2,1,10
6,1,21.4,11.8,146.6,1,16
5,2,27.6,8.34,140.2,1,11
9,3,42.6,10.17,133.9,2,16
1,0,36.1,8.68,138.9,0,9
1,2,38.6,10.12,154.7,0,21
5,2,37.7,9.24,118.4,1,11
4,1,32.5,10.08,191.9,1,9
6,5,30.6,7.81,145.4,1,11
8,2,32.3,10.45,166.0,2,18
6,3,33.9,9.75,133.4,1,8
3,1,22.1,9.68,156.5,0,7
4,2,33.9,11.84,147.0,1,10
8,5,39.7,9.04,162.1,2,20
3,0,26.3,9.49,141.0,0,15
6,1,25.5,9.62,176.0,1,13
6,2,31.8,9.74,115.2,1,14
8,5,22.8,12.17,164.0,2,12
8,0,17.5,9.58,147.4,2,14
5,3,27.6,8.82,124.6,1,11
4,0,24.4,11.75,184.0,1,9
4,1,27.6,9.13,182.0,1,13
5,2,23.1,9.49,103.5,1,11
3,0,38.2,8.61,148.5,0,12
7,1,34.8,8.0,159.1,1,5
3,2,27.6,7.34,153.8,0,8
7,1,27.6,9.06,175.3,1,8
8,4,25.2,9.42,171.2,2,20
10,5,32.6,10.92,145.5,2,22
2,0,29.5,10.26,190.5,0,13
8,5,28.9,10.2,163.7,2,24
1,1,29.7,8.43,138.0,0,9
4,1,34.1,10.56,134.0,1,12
2,0,27.7,11.17,169.9,0,16
2,5,31.6,9.97,129.1,0,8
2,1,20.1,10.01,136.8,0,11
1,1,48.4,7.98,140.2,0,14
9,3,25.7,10.77,152.1,2,16
1,0,29.6,11.64,141.1,0,7
4,1,32.5,9.89,145.5,1,14
7,2,24.7,8.79,168.2,1,12
10,3,28.1,9.31,136.9,2,11
9,4,28.0,9.0,185.4,2,13
2,0,20.7,9.07,151.1,0,17
10,4,31.5,10.28,170.3,2,15
7,1,27.6,9.49,157.6,1,10
2,0,42.0,10.7,171.3,0,15
5,0,34.3,9.95,156.4,1,20
10,4,33.1,8.46,149.7,2,8
4,1,14.1,8.9,166.9,1,8
2,0,21.7,8.82,194.7,0,14
9,2,39.1,9.28,139.6,2,18
10,2,61.2,11.65,160.9,2,18
10,3,37.6,11.85,144.9,2,14
10,4,36.3,10.5,155.1,2,16
9,5,32.2,9.64,145.8,2,19
5,2,21.2,7.87,101.8,1,7
2,0,36.0,9.76,145.5,0,16
7,5,19.2,8.55,165.0,1,5
3,1,18.3,11.46,129.7,0,17
5,0,17.8,7.57,163.4,1,6
7,2,35.8,9.96,148.7,1,9
10,3,27.5,8.45,141.2,2,17
3,0,28.8,9.49,163.1,0,9
3,1,27.9,10.3,158.6,0,10
8,2,19.0,10.73,153.4,2,19
1,0,22.6,9.43,165.3,0,7
6,0,23.0,10.41,149.1,1,14
8,3,16.8,8.71,112.1,2,12
6,2,24.0,9.79,137.4,1,10
4,1,19.3,10.7,108.9,1,8
9,2,32.6,9.9,158.1,2,10
4,4,33.3,8.86,162.9,1,7
8,2,17.7,9.17,163.8,2,10
5,2,25.6,10.72,154.8,1,10
1,0,42.8,8.19,164.4,0,9
6,2,20.2,8.37,113.5,1,8
1,0,31.4,10.22,142.8,0,13
10,3,28.8,8.97,116.7,2,20
7,4,36.7,7.76,137.8,1,12
4,0,30.4,11.12,177.3,1,11
5,2,24.5,9.49,166.9,1,17
7,2,28.5,9.26,158.2,1,15
3,2,28.7,8.76,141.4,0,7
3,1,27.3,9.14,125.1,0,11
5,1,17.4,8.44,148.7,1,8
3,1,37.9,10.36,167.2,0,13
8,3,36.5,9.63,153.2,2,19
2,2,19.6,10.68,113.3,0,10
9,3,25.6,8.77,147.1,2,21
4,2,26.2,12.06,106.7,1,3
6,2,18.7,7.21,145.5,1,7
2,1,13.1,7.6,131.1,0,7
4,0,27.6,11.6,145.5,1,14
8,2,25.1,10.07,161.4,2,10
3,1,16.5,9.91,156.2,0,10
2,1,27.6,10.02,149.6,0,7
6,1,37.3,10.19,188.8,1,25
2,1,34.7,9.86,157.7,0,15
4,0,27.0,8.34,132.1,1,12
5,3,13.3,10.48,155.4,1,10
6,0,33.7,10.29,139.3,1,12
7,3,29.2,11.21,170.3,1,13
7,1,31.4,11.62,150.6,1,13
9,1,43.5,9.9,152.6,2,19
1,0,21.4,8.03,116.2,0,7
4,0,10.0,11.63,146.2,1,12
1,0,19.6,8.28,143.9,0,12
1,0,31.9,9.91,124.5,0,11
3,0,28.2,9.19,140.6,0,7
6,4,18.3,8.98,153.7,1,5
9,0,16.6,10.42,144.9,2,12
8,2,25.2,9.79,116.8,2,15
7,1,18.0,10.12,139.5,1,20
8,3,32.2,8.52,135.6,2,13
2,1,24.7,9.29,148.9,0,10
9,1,23.0,8.58,146.7,2,8
9,2,21.9,9.26,136.8,2,15
1,1,30.1,9.36,136.0,0,11
5,2,28.3,9.49,146.3,1,10
9,4,29.6,9.19,164.3,2,13
5,1,29.4,6.95,150.6,1,3
9,2,27.4,11.17,173.5,2,20
10,4,27.6,10.04,167.7,2,10
5,3,22.2,9.49,145.5,1,13
1,1,24.8,8.98,172.4,0,15
4,1,44.5,9.49,176.3,1,22
3,0,17.2,11.83,121.9,0,13
5,1,27.6,9.56,157.9,1,13
6,2,27.6,7.41,169.4,1,11
5,0,25.6,9.89,173.0,1,17
2,0,36.6,10.95,129.6,0,13
4,1,25.5,9.69,158.1,1,12
7,1,26.1,8.42,146.5,1,12
1,0,34.5,8.31,181.9,0,7
3,1,42.5,8.4,117.3,0,18
9,4,39.3,11.33,129.6,2,16
1,1,26.9,9.41,108.8,0,8
5,2,27.6,7.49,147.9,1,10
3,2,28.4,9.96,190.3,0,6
2,2,29.2,9.67,144.1,0,15
5,1,21.2,8.96,147.0,1,9
6,1,35.5,8.28,156.0,1,14
2,0,29.7,9.49,142.7,0,11
1,0,27.6,10.8,152.3,0,6
2,1,17.8,9.8,152.8,0,16
7,3,28.5,10.07,128.1,1,13
9,0,12.9,9.79,143.1,2,17
2,1,23.3,9.49,159.8,0,11
4,1,23.5,8.94,163.6,1,7
4,5,30.3,9.25,171.0,1,6
4,4,43.0,10.9,151.7,1,15
3,0,32.6,11.2,152.1,0,15
1,2,39.6,8.03,160.0,0,7
6,3,33.2,9.25,133.1,1,17
4,1,37.0,10.51,132.3,1,14
4,1,42.9,11.76,142.5,1,14
3,1,22.1,11.64,119.5,0,13
10,4,21.6,8.55,153.1,2,11
7,5,33.4,11.03,166.0,1,10
5,3,28.0,9.57,130.8,1,16
3,0,29.8,10.75,153.7,0,15
9,3,26.0,10.45,132.4,2,13
9,2,27.6,7.98,124.7,2,14
1,1,41.0,10.16,186.1,0,16
10,2,19.2,10.71,125.0,2,25
7,4,33.5,9.48,119.4,1,8
1,0,32.2,9.2,149.3,0,15
8,1,15.4,7.61,150.4,2,10
2,1,21.4,10.32,158.3,0,11
1,0,22.7,9.75,185.0,0,7
2,0,27.6,8.39,129.5,0,7
5,1,25.1,9.11,133.4,1,9
7,4,27.3,9.69,177.2,1,11
5,4,16.3,8.83,163.8,1,4
2,2,46.6,9.5,161.0,0,19
2,2,28.6,7.4,133.2,0,11
9,4,32.0,11.12,167.5,2,18
10,4,23.7,9.52,161.1,2,12
8,1,22.8,8.18,148.8,2,10
2,1,27.6,6.55,133.3,0,9
9,2,12.7,10.73,147.1,2,19
7,2,30.2,10.17,178.0,1,15
6,3,18.3,9.75,123.1,1,11
2,1,24.8,10.54,129.0,0,18
10,4,22.9,10.53,132.4,2,14
5,1,20.1,9.73,136.8,1,8
1,0,28.3,9.19,145.5,0,10
3,0,10.0,9.0,164.2,0,11
5,2,25.5,10.01,154.2,1,7
1,1,27.3,11.18,146.2,0,13
4,1,17.1,9.38,150.5,1,9
5,1,40.1,11.27,157.5,1,16
10,4,23.2,9.95,111.4,2,27
1,0,26.1,9.96,166.4,0,12
6,3,23.3,12.39,128.5,1,12
10,3,27.3,11.48,136.1,2,23
9,4,38.5,11.51,145.5,2,21
10,3,47.8,8.54,143.5,2,14
2,1,34.0,12.13,154.7,0,17
9,4,36.7,9.4,147.8,2,13
10,5,41.7,9.23,139.2,2,12
4,0,30.0,6.91,175.6,1,7
5,2,40.6,9.89,159.2,1,15
6,1,34.3,8.2,145.5,1,9
5,1,29.2,9.99,158.9,1,15
3,1,30.8,8.11,130.9,0,5
10,2,13.4,11.66,188.5,2,11
10,7,30.3,10.16,123.2,2,16
4,0,15.7,12.24,147.3,1,16
9,3,15.0,8.27,139.3,2,7
4,0,29.5,11.36,138.5,1,12
8,4,19.1,7.34,135.9,2,13
6,3,27.9,9.75,129.6,1,9
5,1,29.1,8.74,168.8,1,14
2,2,29.5,8.96,120.9,0,8
7,2,20.8,8.88,164.7,1,9
4,2,35.2,8.4,158.0,1,5
3,0,27.3,7.99,137.4,0,7
2,1,31.5,8.97,155.7,0,12
10,5,27.6,9.64,141.8,2,10
2,2,26.6,10.9,123.0,0,11
8,2,36.8,9.85,123.2,2,20
9,1,35.8,10.9,158.1,2,19
1,1,21.6,7.73,157.1,0,10
6,2,23.6,8.98,149.8,1,11
6,1,20.1,10.35,145.5,1,7
4,2,22.7,9.91,141.2,1,12
7,3,27.6,8.47,138.5,1,10
5,0,26.9,10.62,110.1,1,16
5,2,33.1,8.86,146.2,1,16
5,2,21.7,8.57,155.4,1,12
9,3,27.3,10.08,146.4,2,16
7,1,26.2,9.51,180.4,1,12
4,2,36.4,8.87,145.5,1,12
10,4,23.1,8.83,131.8,2,11
9,4,23.4,9.49,147.7,2,11
10,5,21.2,9.03,149.9,2,12
8,0,18.9,10.82,107.0,2,16
4,1,32.2,9.79,157.1,1,9
8,1,26.9,10.65,150.0,2,17
4,3,28.4,9.49,102.6,1,9
3,1,38.2,8.77,142.7,0,17
5,2,38.7,7.52,128.8,1,8
10,3,14.8,8.39,135.9,2,13
6,3,33.2,8.69,118.2,1,10
4,1,29.8,8.6,153.3,1,6
5,0,24.3,10.68,180.2,1,13
3,2,30.6,10.66,150.3,0,12
7,2,14.2,12.15,145.5,1,16
4,1,39.7,8.58,150.7,1,8
6,2,27.6,11.42,141.1,1,17
4,1,21.1,11.41,123.0,1,16
4,0,23.3,9.22,145.5,1,15
10,3,14.4,10.07,162.6,2,15
4,3,25.5,10.99,131.6,1,13
1,0,24.1,9.43,112.1,0,10
4,1,17.4,9.34,104.8,1,9
6,1,34.2,8.75,131.7,1,12
1,0,38.2,6.67,141.9,0,14
4,1,27.8,9.58,134.7,1,5
2,0,25.6,8.65,131.3,0,12
6,2,31.5,8.21,156.4,1,9
8,5,27.8,10.01,154.3,2,16
10,0,19.3,7.76,149.0,2,8
4,1,22.8,10.47,161.3,1,10
9,4,25.6,10.08,131.9,2,8
3,0,27.6,9.02,123.1,0,8
8,1,28.1,9.42,134.6,2,14
6,3,29.7,8.07,133.2,1,9
8,3,15.8,10.4,104.0,2,16
8,1,33.3,9.49,134.1,2,13
6,1,28.0,9.81,167.1,1,14
3,2,48.4,10.1,161.0,0,15
6,2,24.9,8.73,155.5,1,8
9,4,30.6,7.68,147.6,2,12
10,2,50.6,10.65,174.0,2,19
10,1,29.6,10.33,123.8,2,14
2,2,27.5,8.86,125.7,0,6
6,3,20.1,9.99,167.5,1,12
2,1,40.2,11.01,145.6,0,23
7,2,18.7,10.87,131.6,1,15
10,3,31.4,8.82,156.0,2,13
1,1,24.2,7.71,136.2,0,12
7,0,26.5,7.92,128.2,1,9
10,2,16.6,9.13,127.7,2,10
9,5,38.7,11.25,151.4,2,16
4,1,25.8,8.63,149.1,1,8
2,1,18.3,8.78,175.3,0,10
10,2,38.0,8.76,139.2,2,28
10,5,24.0,8.86,138.9,2,9
6,2,30.7,9.49,173.8,1,17
10,6,34.7,7.96,164.7,2,19
1,0,31.8,10.8,147.9,0,17
7,3,10.4,9.33,113.8,1,3
1,0,33.6,12.47,128.8,0,11
10,5,27.2,8.09,123.9,2,13
7,0,25.4,11.41,145.7,1,16
10,4,27.1,11.17,134.8,2,17
6,2,15.1,9.01,177.1,1,9
1,1,29.5,9.03,113.6,0,6
1,0,17.1,8.39,121.8,0,10
4,1,25.7,8.41,149.9,1,5
8,2,29.3,9.5,155.4,2,14
2,0,36.6,9.52,93.3,0,14
9,7,21.4,7.58,110.3,2,9
3,1,27.6,9.49,139.7,0,21
5,1,35.6,9.19,172.1,1,17
3,1,24.6,9.58,182.8,0,13
5,2,19.1,8.75,136.7,1,10
5,2,16.4,9.18,141.6,1,7
1,0,30.2,9.07,128.3,0,12
6,2,22.1,9.5,145.5,1,10
8,8,37.6,9.48,175.6,2,18
10,4,22.6,10.47,170.1,2,18
4,2,20.8,9.77,144.4,1,3
9,0,29.9,10.35,128.2,2,11
9,1,22.5,9.49,145.2,2,10
10,4,28.1,9.78,172.6,2,13
4,0,35.9,9.21,137.0,1,13
9,5,28.9,10.7,108.7,2,13
6,2,29.0,9.89,137.8,1,8
1,1,29.6,9.31,139.4,0,9
3,2,14.5,9.27,108.6,0,9
7,2,31.1,9.37,149.6,1,14
2,0,29.3,9.54,155.1,0,14
5,0,35.1,9.43,182.2,1,12
8,2,27.6,8.83,118.4,2,10
2,1,26.4,10.42,159.6,0,11
5,1,36.3,10.49,164.3,1,17
3,2,25.7,11.64,155.4,0,13
6,3,30.0,8.78,124.9,1,5
3,2,25.5,10.3,123.7,0,12
10,2,31.7,7.21,146.9,2,13
1,0,25.0,10.49,146.8,0,16
10,3,41.2,7.75,133.8,2,21
8,4,44.1,8.32,170.8,2,13
9,0,35.0,9.9,137.0,2,26
9,3,40.3,8.75,107.1,2,10
2,0,15.7,8.59,140.5,0,8
10,2,16.6,8.92,154.6,2,14
6,1,25.4,10.38,151.8,1,14
10,4,28.3,8.38,151.7,2,13
9,6,26.4,9.44,174.9,2,13
6,1,14.9,9.05,122.7,1,9
4,2,27.6,10.48,136.5,1,14
2,1,45.2,10.52,175.9,0,20
2,0,38.2,7.3,105.7,0,11
4,1,36.7,9.49,143.9,1,9
9,3,29.8,8.77,169.6,2,16
6,5,27.6,9.78,145.5,1,9
5,2,28.6,8.37,158.2,1,12
3,0,44.8,9.95,158.7,0,18
6,1,25.2,12.56,124.2,1,16
7,2,24.4,9.65,172.5,1,9
10,0,36.9,8.95,121.0,2,15
8,2,37.4,9.22,122.2,2,11
7,3,21.2,7.74,152.8,1,4
10,0,27.6,11.24,135.1,2,17
5,2,27.6,9.88,149.1,1,8
10,5,28.6,8.24,145.5,2,22
4,0,36.8,8.28,180.6,1,17
2,0,21.6,9.52,153.7,0,15
5,3,36.7,10.62,132.6,1,10
2,1,28.8,8.12,158.5,0,12
2,0,46.6,10.84,128.4,0,11
9,3,30.6,9.39,163.3,2,18
8,1,27.2,8.38,146.3,2,21
3,1,32.6,8.94,153.0,0,8
9,4,25.3,11.6,109.4,2,19
1,0,13.6,7.83,100.0,0,5
3,0,26.1,8.62,115.0,0,12
8,0,25.9,10.64,179.9,2,24
4,1,15.3,9.76,122.0,1,2
8,4,27.4,8.55,159.6,2,13
9,2,11.5,10.66,145.5,2,19
1,0,25.2,10.71,140.2,0,18
1,0,29.9,9.9,144.1,0,19
10,1,28.8,8.77,145.5,2,12
6,2,24.7,9.49,156.7,1,8
6,1,27.6,9.84,152.7,1,8
5,2,21.7,7.93,170.9,1,13
5,2,28.1,11.09,132.3,1,14
7,2,28.5,9.49,166.4,1,17
6,1,20.8,9.22,163.0,1,8
2,0,30.1,9.93,162.8,0,13
7,2,30.1,10.92,141.9,1,19
7,1,26.7,11.85,136.3,1,18
2,2,47.4,11.37,127.6,0,16
4,1,26.9,9.49,128.9,1,8
8,3,25.8,9.12,126.7,2,19
7,2,24.6,10.1,145.5,1,8
2,0,20.2,8.91,140.4,0,13
1,0,33.5,11.64,153.6,0,16
6,4,22.5,9.49,154.8,1,11
5,3,23.5,8.52,123.8,1,9
10,2,23.7,9.31,123.2,2,15
6,0,20.1,8.6,140.4,1,12
10,3,14.0,9.27,129.5,2,11
3,0,24.3,9.23,127.4,0,7
5,2,35.0,10.65,145.5,1,19
2,0,29.6,8.43,114.3,0,14
6,1,40.5,6.36,185.5,1,19
2,0,34.0,7.57,145.5,0,9
5,1,32.2,8.27,164.7,1,13
4,1,43.1,8.71,162.4,1,14
2,0,27.2,9.72,157.3,0,4
1,0,28.5,8.2,178.2,0,7
6,0,27.9,9.49,123.4,1,6
10,0,27.6,8.38,141.9,2,21
2,0,28.0,8.16,145.5,0,13
5,1,22.8,8.83,111.1,1,8
3,2,32.7,8.78,131.8,0,3
9,0,21.5,10.33,182.5,2,19
5,0,32.3,8.31,141.5,1,14
10,1,27.6,9.07,184.7,2,25
3,0,26.5,8.85,186.7,0,18
1,1,32.5,10.47,204.9,0,12
6,5,16.1,9.31,183.1,1,9
7,1,29.3,10.76,192.2,1,16
10,2,24.3,8.12,151.5,2,14
9,3,50.9,9.44,149.6,2,23
9,3,27.6,8.81,150.9,2,10
7,1,23.2,8.03,145.0,1,6
4,2,17.0,9.42,148.0,1,10
5,4,38.4,11.58,160.0,1,13
2,0,25.2,8.48,135.7,0,14
5,2,21.7,9.35,117.4,1,9
4,0,30.7,7.93,152.3,1,6
1,0,33.2,7.75,131.1,0,15
3,0,33.1,8.56,133.2,0,9
6,1,28.2,8.96,142.1,1,13
4,1,29.3,9.49,137.6,1,8
10,3,29.9,9.23,167.2,2,11
5,3,30.7,7.52,141.7,1,14
10,4,31.4,8.75,168.2,2,16
7,1,36.8,9.49,149.1,1,14
1,1,28.5,7.87,143.2,0,14
3,0,21.5,9.07,148.2,0,15
8,2,26.8,9.85,119.2,2,12
6,2,34.0,8.56,151.8,1,7
4,2,13.7,9.91,162.0,1,17
6,4,13.8,7.67,164.8,1,4
10,4,35.3,10.57,118.0,2,18
4,1,40.2,9.94,114.6,1,10
1,0,17.9,9.57,134.3,0,7
4,0,28.8,10.85,172.7,1,14
10,3,24.8,9.1,149.4,2,20
8,8,25.9,8.76,129.5,2,18
9,6,30.4,11.15,115.9,2,11
10,7,17.7,11.71,131.3,2,19
2,1,19.1,8.67,130.0,0,10
