overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
7,4,25.9,24.8,123.3,10.5,18,25,50,18.7,26.0,7.14,7
4,3,27.3,19.1,123.1,9.92,18,25,30,18.3,17.6,7.5,4
8,3,28.9,15.0,115.3,9.65,18,25,74,28.9,15.8,9.25,8
9,6,26.6,15.0,155.1,9.7,18,25,78,18.5,16.8,8.67,9
7,7,28.7,18.8,123.2,8.41,18,25,40,15.4,24.0,5.71,7
8,2,35.3,27.0,149.3,8.22,18,25,69,30.3,29.7,8.62,8
9,4,28.3,27.7,156.3,10.82,18,25,59,24.9,34.0,6.56,9
8,7,41.3,21.3,151.2,8.59,18,25,80,22.6,18.8,10.0,8
8,3,30.3,19.8,123.1,10.88,18,25,91,27.9,16.7,11.38,8
10,7,30.9,33.2,117.8,9.65,18,25,58,14.8,36.5,5.8,10
10,2,31.5,23.4,141.5,8.15,18,25,107,41.4,17.5,10.7,10
8,4,24.2,22.4,141.9,10.31,18,25,38,18.2,26.3,4.75,8
6,2,27.2,17.2,149.9,10.02,18,25,50,26.8,20.7,8.33,6
7,1,39.2,20.5,121.4,10.34,18,25,73,60.8,16.1,10.43,7
10,2,30.7,23.1,133.3,8.01,18,25,69,35.1,24.2,6.9,10
10,2,26.8,24.0,155.0,11.28,18,25,112,47.4,16.7,11.2,10
7,6,22.1,21.8,145.2,9.33,18,25,50,13.4,19.7,7.14,7
8,3,27.4,15.0,147.8,8.18,18,25,85,24.3,18.2,10.62,8
6,6,32.4,23.3,135.4,8.36,18,25,38,14.2,24.2,6.33,6
8,6,26.9,26.0,154.1,9.8,18,25,83,14.1,28.6,10.38,8
8,5,30.7,23.3,150.4,8.74,18,25,70,20.5,23.7,8.75,8
8,5,24.8,17.6,130.8,10.57,18,25,63,18.5,19.1,7.88,8
8,5,32.4,20.0,125.3,9.93,18,25,74,25.2,20.8,9.25,8
8,7,25.9,21.0,133.6,10.0,18,25,32,12.2,14.0,4.0,8
7,3,25.9,24.4,166.6,9.78,18,25,42,25.1,20.1,6.0,7
10,4,16.0,24.1,160.6,10.25,18,25,90,15.0,25.0,9.0,10
7,6,18.3,21.8,136.4,8.75,18,25,57,11.7,21.7,8.14,7
6,9,28.1,29.3,166.5,8.29,18,25,53,18.5,25.4,8.83,6
8,8,28.0,18.1,145.0,9.56,18,25,77,15.5,16.6,9.62,8
9,4,31.4,21.1,145.4,9.2,18,25,88,22.9,22.3,9.78,9
10,3,29.4,15.0,130.0,8.49,18,25,98,33.1,13.8,9.8,10
8,5,32.8,18.8,127.6,8.4,18,25,59,24.1,13.2,7.38,8
9,3,19.3,22.0,110.8,9.22,18,25,73,22.2,20.8,8.11,9
7,2,35.9,18.4,124.6,12.41,18,25,57,28.4,15.7,8.14,7
6,6,30.3,22.4,138.2,10.2,18,25,49,11.4,28.1,8.17,6
8,5,18.2,21.1,136.5,10.5,18,25,64,15.8,26.2,8.0,8
9,4,27.7,32.8,165.4,8.82,18,25,91,29.3,29.9,10.11,9
10,4,22.8,16.0,126.0,10.91,18,25,95,24.1,15.1,9.5,10
7,3,28.7,28.2,146.3,10.62,18,25,70,24.6,27.2,10.0,7
8,5,25.0,26.5,140.3,9.89,18,25,50,10.0,35.2,6.25,8
10,5,27.5,23.3,136.7,8.87,18,25,73,19.9,24.6,7.3,10
5,5,39.1,15.0,124.7,9.99,18,25,50,18.6,16.8,10.0,5
7,6,42.1,16.0,143.6,8.64,18,25,86,22.5,12.0,12.29,7
7,5,22.4,21.8,153.0,7.12,18,25,46,13.8,31.3,6.57,7
8,4,27.4,19.7,128.6,8.29,18,25,63,22.7,20.0,7.88,8
7,3,30.5,26.9,143.7,9.83,18,25,74,22.5,28.4,10.57,7
8,2,31.6,32.4,130.8,8.54,18,25,77,44.6,39.5,9.62,8
7,6,37.8,24.4,168.2,9.01,18,25,70,27.8,19.3,10.0,7
10,8,33.1,27.7,155.2,9.13,18,25,76,14.8,30.4,7.6,10
8,4,27.8,25.2,132.6,9.26,18,25,58,24.0,30.0,7.25,8
8,3,33.1,24.3,140.7,9.09,18,25,80,28.5,30.1,10.0,8
7,3,25.2,25.1,150.8,9.75,18,25,47,18.6,26.4,6.71,7
9,5,30.7,16.0,168.4,8.81,18,25,85,21.9,16.7,9.44,9
9,5,20.8,24.4,123.7,10.65,18,25,58,13.7,26.4,6.44,9
6,5,36.1,23.6,150.9,9.56,18,25,45,15.1,19.4,7.5,6
9,6,23.1,21.8,176.4,8.64,18,25,94,17.7,24.2,10.44,9
10,5,16.3,28.9,162.7,7.82,18,25,80,19.6,30.4,8.0,10
8,6,28.4,24.3,169.3,7.23,18,25,89,22.0,31.6,11.12,8
8,7,23.5,23.5,143.5,9.78,18,25,58,13.3,23.5,7.25,8
10,6,20.6,16.6,151.6,9.23,18,25,67,17.0,18.5,6.7,10
10,6,28.4,19.5,140.9,7.67,18,25,84,23.3,21.7,8.4,10
8,7,26.8,29.0,121.7,8.94,18,25,46,11.6,32.2,5.75,8
9,7,29.0,23.3,168.7,10.03,18,25,77,12.9,27.5,8.56,9
9,7,30.7,20.7,149.8,10.39,18,25,56,16.7,20.9,6.22,9
8,4,23.9,27.1,131.2,10.2,18,25,85,24.1,27.1,10.62,8
10,8,29.8,15.0,144.2,6.83,18,25,94,20.3,12.0,9.4,10
8,4,25.2,24.2,130.9,8.44,18,25,66,16.7,25.5,8.25,8
7,2,22.8,17.7,160.4,9.44,18,25,71,30.4,15.4,10.14,7
9,5,38.9,24.1,146.6,10.91,18,25,81,27.1,22.1,9.0,9
6,5,31.8,17.8,147.9,10.27,18,25,47,14.4,18.5,7.83,6
7,1,29.5,17.0,135.8,8.33,18,25,91,68.7,17.0,13.0,7
7,10,28.3,24.8,152.6,12.09,18,25,57,13.5,26.8,8.14,7
9,6,25.7,25.3,141.6,10.35,18,25,55,15.7,33.9,6.11,9
9,4,23.3,24.6,150.9,7.79,18,25,60,22.0,23.3,6.67,9
7,6,29.4,15.4,148.0,7.79,18,25,65,17.6,26.1,9.29,7
9,5,31.7,20.2,174.8,8.81,18,25,89,23.5,22.6,9.89,9
10,4,41.4,18.4,147.1,10.75,18,25,107,34.5,12.9,10.7,10
9,7,27.5,22.1,151.8,9.47,18,25,77,19.1,19.3,8.56,9
10,3,28.9,19.0,145.7,7.65,18,25,87,30.9,20.5,8.7,10
7,1,32.4,30.4,132.1,9.75,18,25,70,57.0,28.4,10.0,7
9,5,32.0,27.3,144.5,10.34,18,25,80,21.7,25.2,8.89,9
10,5,29.9,27.1,167.3,9.18,18,25,79,23.4,30.3,7.9,10
10,2,24.6,23.0,133.8,8.34,18,25,102,36.4,22.6,10.2,10
9,5,30.7,24.9,118.4,8.55,18,25,76,25.9,25.7,8.44,9
9,3,33.0,26.5,143.6,9.37,18,25,91,34.3,27.8,10.11,9
10,5,18.0,15.0,160.5,9.9,18,25,106,18.0,12.0,10.6,10
8,5,34.3,22.3,139.0,10.3,18,25,57,19.3,16.0,7.12,8
7,3,27.2,21.1,143.3,10.98,18,25,62,22.8,23.8,8.86,7
9,3,27.2,22.8,140.8,10.04,18,25,96,29.5,19.2,10.67,9
8,2,26.7,22.9,135.5,9.03,18,25,57,27.5,19.3,7.12,8
10,2,15.0,19.7,159.2,9.87,18,25,116,43.4,21.2,11.6,10
7,4,19.8,24.3,129.3,9.32,18,25,43,14.1,26.8,6.14,7
8,8,22.3,18.9,147.8,9.18,18,25,49,13.8,12.3,6.12,8
7,5,24.7,18.9,139.3,10.25,18,25,51,15.9,23.2,7.29,7
7,2,22.1,19.7,111.7,7.89,18,25,56,22.6,18.2,8.0,7
6,1,24.1,22.6,160.8,8.97,18,25,38,29.7,28.5,6.33,6
6,5,37.0,24.3,150.4,8.55,18,25,72,28.0,25.5,12.0,6
8,5,18.6,19.1,141.1,9.92,18,25,50,13.8,18.2,6.25,8
7,5,31.4,26.6,160.6,9.62,18,25,55,19.5,28.4,7.86,7
8,5,22.5,21.6,142.1,8.84,18,25,43,17.1,24.9,5.38,8
10,4,25.8,32.4,136.7,9.68,18,25,87,24.6,35.0,8.7,10
9,8,18.1,16.9,152.0,7.66,18,25,66,13.9,28.0,7.33,9
5,2,30.6,23.2,159.3,9.7,18,25,54,28.1,31.3,10.8,5
5,3,23.5,23.2,155.4,9.15,18,25,45,18.5,22.8,9.0,5
9,3,30.5,26.8,147.7,8.56,18,25,81,28.0,20.1,9.0,9
8,4,43.0,28.3,129.5,9.57,18,25,69,30.3,21.4,8.62,8
6,7,21.2,24.5,152.1,7.98,18,25,37,10.0,31.6,6.17,6
7,10,23.4,28.7,146.7,8.9,18,25,32,10.0,28.5,4.57,7
8,6,20.0,19.7,135.9,9.52,18,25,49,13.6,21.8,6.12,8
8,2,29.5,23.3,133.5,9.48,18,25,85,38.3,19.0,10.62,8
7,7,22.2,25.3,144.8,8.48,18,25,78,12.4,30.4,11.14,7
9,5,30.5,30.8,161.4,10.48,18,25,83,20.1,36.5,9.22,9
9,6,29.3,20.5,153.3,9.82,18,25,75,21.6,19.0,8.33,9
9,8,34.4,15.4,149.4,10.44,18,25,83,22.1,17.8,9.22,9
8,7,38.6,18.4,182.7,8.15,18,25,69,13.9,17.3,8.62,8
6,7,30.6,28.0,169.9,7.4,18,25,47,15.4,25.7,7.83,6
9,1,19.5,24.5,165.7,11.09,18,25,98,65.8,24.4,10.89,9
10,7,31.6,18.6,148.1,8.31,18,25,80,17.8,25.2,8.0,10
10,6,36.8,18.8,161.2,9.16,18,25,116,27.0,19.1,11.6,10
9,9,27.1,15.0,153.7,10.35,18,25,85,12.3,12.2,9.44,9
10,5,35.0,18.9,116.7,8.97,18,25,78,24.6,16.6,7.8,10
7,1,31.9,18.3,155.3,8.8,18,25,76,56.0,25.7,10.86,7
7,7,41.3,15.0,122.5,9.41,18,25,78,21.3,15.9,11.14,7
9,2,17.6,27.0,131.2,10.54,18,25,73,28.4,31.9,8.11,9
8,4,34.0,28.4,117.4,9.61,18,25,65,27.1,31.1,8.12,8
6,5,37.2,15.0,121.3,8.98,18,25,52,16.3,18.3,8.67,6
6,3,30.6,17.7,182.9,8.71,18,25,63,24.7,15.9,10.5,6
7,3,21.2,15.1,134.7,10.84,18,25,70,24.2,14.3,10.0,7
7,6,38.0,26.5,163.9,8.91,18,25,72,25.8,32.5,10.29,7
7,4,24.8,23.3,138.3,10.02,18,25,67,17.7,17.5,9.57,7
7,2,32.0,21.7,134.2,9.29,18,25,49,28.3,24.6,7.0,7
6,2,22.3,24.2,92.4,10.81,18,25,30,22.0,29.6,5.0,6
7,6,27.4,19.7,157.7,8.9,18,25,69,16.0,22.2,9.86,7
7,2,27.6,24.9,132.2,9.82,18,25,64,28.4,24.3,9.14,7
7,5,35.7,27.4,134.6,9.68,18,25,72,19.5,28.2,10.29,7
10,5,30.8,18.1,130.6,7.6,18,25,76,25.2,15.8,7.6,10
10,5,30.0,26.3,177.7,9.78,18,25,89,20.6,21.7,8.9,10
7,2,31.1,22.5,148.5,10.58,18,25,60,30.5,26.8,8.57,7
8,3,26.1,29.4,136.2,10.68,18,25,70,24.7,28.7,8.75,8
8,6,25.1,21.3,138.7,8.8,18,25,70,18.4,25.7,8.75,8
8,1,29.0,22.2,154.1,9.39,18,25,94,69.1,23.4,11.75,8
7,3,18.5,30.2,150.7,8.89,18,25,46,20.1,32.9,6.57,7
7,4,29.3,28.9,153.6,9.11,18,25,61,21.6,36.9,8.71,7
4,4,20.2,22.2,140.2,10.34,18,25,30,10.0,25.9,7.5,4
10,1,28.2,21.3,143.1,8.46,18,25,105,74.7,16.8,10.5,10
9,4,35.6,25.7,138.7,9.77,18,25,77,27.3,33.9,8.56,9
9,4,30.3,22.6,137.2,8.73,18,25,86,26.9,24.2,9.56,9
9,5,15.0,21.8,133.9,8.57,18,25,86,15.8,28.0,9.56,9
9,3,24.6,32.3,153.1,10.97,18,25,104,31.6,35.4,11.56,9
7,1,27.2,23.5,135.3,9.97,18,25,51,45.0,28.2,7.29,7
10,3,30.0,21.3,153.6,8.32,18,25,85,31.6,27.5,8.5,10
9,5,33.5,18.8,142.0,8.33,18,25,91,21.1,13.1,10.11,9
7,5,30.6,18.8,145.6,10.23,18,25,55,17.9,25.8,7.86,7
6,8,35.3,23.9,157.1,9.76,18,25,38,12.8,22.2,6.33,6
7,8,19.6,20.8,167.9,9.58,18,25,65,17.6,27.4,9.29,7
6,4,24.0,15.0,133.8,8.48,18,25,57,12.6,16.5,9.5,6
9,3,35.9,20.7,129.4,9.84,18,25,82,29.7,28.4,9.11,9
10,5,17.5,21.7,144.4,10.02,18,25,84,12.3,19.1,8.4,10
7,7,40.0,18.2,107.5,9.18,18,25,33,21.4,13.6,4.71,7
5,1,21.9,15.0,141.4,10.74,18,25,45,36.4,13.0,9.0,5
9,8,33.2,15.9,131.4,8.89,18,25,100,16.6,18.9,11.11,9
7,4,18.8,15.4,159.4,11.2,18,25,52,16.5,12.7,7.43,7
5,3,31.5,30.3,143.6,9.31,18,25,30,13.7,35.5,6.0,5
10,9,32.7,15.6,155.4,7.55,18,25,87,16.3,21.8,8.7,10
8,6,28.0,20.9,141.9,8.4,18,25,57,17.0,17.8,7.12,8
8,4,21.8,15.0,123.7,10.54,18,25,48,16.9,17.2,6.0,8
6,5,26.7,23.0,145.2,9.48,18,25,52,16.1,22.4,8.67,6
9,2,25.2,37.1,131.7,9.83,18,25,52,23.4,44.4,5.78,9
8,4,33.5,23.0,135.6,7.2,18,25,70,27.0,25.2,8.75,8
10,4,23.9,24.0,169.6,8.7,18,25,107,30.1,16.5,10.7,10
6,4,24.6,15.0,129.8,9.89,18,25,45,15.9,19.2,7.5,6
7,4,31.9,21.8,144.0,7.88,18,25,61,17.8,26.3,8.71,7
8,2,20.3,19.6,166.3,9.68,18,25,85,34.3,15.9,10.62,8
7,7,35.4,18.0,154.6,9.03,18,25,66,16.3,23.6,9.43,7
6,3,34.3,25.3,146.3,10.13,18,25,31,19.3,29.9,5.17,6
7,1,27.0,29.3,157.1,7.89,18,25,74,52.0,25.4,10.57,7
8,5,23.9,18.6,149.0,9.35,18,25,61,19.6,24.0,7.62,8
9,9,34.5,25.2,133.3,9.41,18,25,35,18.4,27.4,3.89,9
6,4,34.8,19.8,153.4,8.32,18,25,62,19.8,20.1,10.33,6
8,4,26.1,20.9,132.9,8.71,18,25,65,15.9,22.4,8.12,8
8,3,18.5,16.3,147.2,9.44,18,25,72,23.8,20.7,9.0,8
7,6,27.9,21.1,139.8,9.78,18,25,48,17.7,17.1,6.86,7
7,3,43.5,24.0,121.3,9.08,18,25,54,34.7,20.0,7.71,7
9,2,40.6,16.2,139.4,7.85,18,25,102,51.8,17.8,11.33,9
8,4,26.5,19.8,150.0,9.55,18,25,75,22.0,21.5,9.38,8
8,6,30.3,22.7,150.4,7.51,18,25,68,21.4,24.0,8.5,8
8,7,28.1,17.7,158.8,10.5,18,25,76,11.9,19.7,9.5,8
8,4,25.6,27.5,137.5,9.37,18,25,52,19.4,31.8,6.5,8
8,6,30.0,16.8,161.9,8.22,18,25,58,18.0,19.5,7.25,8
6,7,27.2,21.4,158.5,10.05,18,25,45,18.4,21.8,7.5,6
5,3,34.0,22.5,132.1,9.57,18,25,35,20.9,19.0,7.0,5
6,3,28.4,18.5,130.4,9.89,18,25,57,30.8,25.5,9.5,6
6,5,32.5,22.1,158.0,8.39,18,25,57,18.8,20.0,9.5,6
8,3,26.7,24.0,161.2,9.12,18,25,78,32.0,21.0,9.75,8
9,0,23.1,20.9,138.3,9.41,18,25,85,59.4,13.8,9.44,9
9,2,26.6,23.9,152.0,8.74,18,25,87,33.4,23.3,9.67,9
8,3,35.2,22.3,151.0,10.39,18,25,70,22.3,20.8,8.75,8
6,4,31.1,20.6,146.7,9.42,18,25,53,19.8,18.1,8.83,6
9,5,28.1,17.2,107.1,10.57,18,25,68,22.2,15.2,7.56,9
7,2,15.7,27.1,162.5,9.78,18,25,62,21.7,32.9,8.86,7
10,4,23.8,19.9,130.2,10.23,18,25,83,27.6,13.3,8.3,10
6,3,29.2,25.3,136.6,8.46,18,25,35,20.6,30.2,5.83,6
7,2,27.5,29.5,141.2,10.37,18,25,56,21.9,23.3,8.0,7
9,5,25.5,16.5,139.6,9.7,18,25,79,20.4,19.6,8.78,9
9,2,28.6,19.8,144.1,9.64,18,25,112,44.0,15.3,12.44,9
8,5,23.8,15.1,156.2,11.27,18,25,82,20.7,12.0,10.25,8
7,6,38.0,19.0,139.6,9.32,18,25,63,23.7,21.0,9.0,7
6,4,35.7,26.0,121.1,8.05,18,25,55,21.8,30.3,9.17,6
8,2,38.5,18.0,138.8,8.93,18,25,110,48.3,21.2,13.75,8
9,6,20.1,24.0,110.5,9.59,18,25,54,10.0,28.6,6.0,9
9,3,24.9,19.4,175.9,9.87,18,25,91,28.5,25.6,10.11,9
9,3,29.4,19.9,158.9,8.75,18,25,80,24.1,24.2,8.89,9
7,7,38.5,17.3,142.2,9.27,18,25,47,22.6,30.7,6.71,7
7,6,24.0,25.9,143.9,9.22,18,25,72,15.3,23.0,10.29,7
9,1,26.7,26.6,123.4,7.85,18,25,99,73.1,30.2,11.0,9
7,2,27.9,25.3,126.0,9.77,18,25,56,28.9,24.7,8.0,7
7,2,27.8,15.0,119.8,9.43,18,25,47,28.0,15.2,6.71,7
8,5,38.6,19.8,132.6,7.74,18,25,65,24.4,18.1,8.12,8
8,6,34.4,17.8,166.5,11.79,18,25,77,24.3,14.8,9.62,8
8,4,32.5,25.6,144.0,9.36,18,25,60,26.2,23.2,7.5,8
8,2,31.6,19.8,141.5,10.17,18,25,97,37.9,13.1,12.12,8
7,2,29.0,19.3,159.1,9.58,18,25,65,30.8,14.4,9.29,7
6,4,28.6,25.1,156.0,8.37,18,25,53,16.8,25.2,8.83,6
10,6,27.9,33.4,137.5,9.7,18,25,73,14.1,35.3,7.3,10
9,5,17.1,25.8,149.4,8.92,18,25,78,16.4,28.0,8.67,9
10,2,27.1,23.5,130.2,8.12,18,25,100,41.1,25.0,10.0,10
9,8,31.9,15.0,150.9,9.63,18,25,87,21.7,16.6,9.67,9
8,1,34.8,17.0,145.7,10.47,18,25,106,80.0,14.2,13.25,8
10,4,32.7,15.8,137.1,7.99,18,25,112,28.8,12.8,11.2,10
9,5,20.1,25.7,161.4,8.66,18,25,60,12.0,28.1,6.67,9
5,4,35.9,20.4,166.2,10.71,18,25,57,26.3,27.5,11.4,5
10,6,37.1,16.0,127.0,7.95,18,25,81,20.4,19.2,8.1,10
9,3,28.3,19.3,138.4,9.16,18,25,76,19.3,25.3,8.44,9
9,3,25.8,22.2,147.5,10.42,18,25,93,29.5,21.1,10.33,9
9,3,26.2,24.1,158.6,9.31,18,25,102,28.2,30.6,11.33,9
7,1,17.5,22.0,122.3,9.94,18,25,55,42.2,18.7,7.86,7
7,4,36.6,16.6,145.0,7.88,18,25,57,25.1,17.6,8.14,7
4,4,28.3,19.6,154.5,9.72,18,25,30,17.9,12.4,7.5,4
9,3,33.9,19.0,130.9,9.24,18,25,81,33.0,19.0,9.0,9
9,7,29.9,37.6,146.7,9.48,18,25,67,13.4,37.3,7.44,9
9,5,37.1,20.3,149.9,9.82,18,25,80,23.5,26.5,8.89,9
8,5,32.7,21.8,119.7,8.79,18,25,72,23.4,19.4,9.0,8
9,3,33.0,28.9,139.9,7.66,18,25,65,19.8,33.0,7.22,9
7,1,16.1,17.3,117.7,11.08,18,25,64,43.5,22.2,9.14,7
4,7,21.4,15.0,155.5,10.45,18,25,30,10.4,18.3,7.5,4
10,3,19.8,26.2,149.3,10.86,18,25,89,28.2,26.3,8.9,10
9,2,17.4,19.0,154.1,9.33,18,25,82,30.7,21.3,9.11,9
9,3,23.4,25.5,156.4,9.27,18,25,92,31.3,19.4,10.22,9
8,5,23.3,25.1,142.8,10.3,18,25,38,13.8,28.6,4.75,8
4,5,26.0,21.0,130.4,9.31,18,25,30,14.5,19.6,7.5,4
10,4,34.2,24.5,166.4,9.72,18,25,109,31.6,20.2,10.9,10
9,1,33.1,19.1,167.7,10.49,18,25,122,80.0,22.2,13.56,9
8,5,21.3,17.1,117.6,11.0,18,25,49,13.0,12.0,6.12,8
8,7,26.3,32.9,137.0,8.28,18,25,50,14.7,32.6,6.25,8
8,10,31.3,15.0,155.0,9.8,18,25,67,19.1,12.0,8.38,8
9,3,26.4,22.7,136.4,9.79,18,25,78,29.1,23.2,8.67,9
10,4,39.4,20.6,134.6,8.91,18,25,110,34.0,12.6,11.0,10
10,8,29.2,18.0,169.6,8.02,18,25,99,20.8,12.0,9.9,10
10,8,16.6,27.6,141.0,8.08,18,25,79,15.6,32.4,7.9,10
10,5,34.3,27.1,141.7,10.82,18,25,104,24.8,31.2,10.4,10
8,3,36.7,17.8,146.8,9.34,18,25,78,31.7,17.8,9.75,8
8,8,26.8,31.2,127.5,7.95,18,25,36,17.3,28.1,4.5,8
9,2,31.5,28.2,153.4,11.19,18,25,112,46.3,37.1,12.44,9
7,6,27.4,15.0,159.2,8.36,18,25,44,15.3,19.4,6.29,7
6,4,23.7,28.5,153.2,7.7,18,25,50,21.1,28.9,8.33,6
9,2,20.0,29.5,150.4,10.08,18,25,64,31.5,31.6,7.11,9
9,6,22.6,25.1,140.6,10.36,18,25,53,14.3,25.1,5.89,9
10,4,19.4,17.1,150.7,8.94,18,25,97,22.0,24.8,9.7,10
9,0,23.1,15.0,154.6,10.12,18,25,107,75.2,16.6,11.89,9
7,7,21.7,18.8,157.7,7.85,18,25,33,11.3,12.9,4.71,7
7,6,32.4,18.1,162.2,9.63,18,25,60,18.5,26.1,8.57,7
10,3,35.1,23.8,118.9,7.2,18,25,107,39.0,25.7,10.7,10
6,7,25.7,17.6,129.7,9.87,18,25,35,16.1,21.4,5.83,6
6,3,24.4,24.5,142.9,8.64,18,25,39,19.0,28.2,6.5,6
6,3,15.0,23.2,169.6,9.4,18,25,31,13.7,19.3,5.17,6
9,2,29.7,23.7,166.7,8.18,18,25,107,47.7,21.4,11.89,9
7,3,23.7,22.5,120.1,9.87,18,25,34,21.6,26.9,4.86,7
10,4,32.3,25.1,128.7,9.83,18,25,99,29.9,23.9,9.9,10
7,2,33.3,17.4,131.3,10.52,18,25,79,33.4,18.6,11.29,7
7,3,23.3,15.0,150.4,9.79,18,25,61,23.0,12.0,8.71,7
7,3,17.6,23.6,127.9,10.18,18,25,58,15.2,27.3,8.29,7
9,0,28.5,24.1,137.2,10.87,18,25,91,66.3,25.2,10.11,9
9,4,15.0,17.3,160.0,9.71,18,25,67,12.2,18.6,7.44,9
10,5,18.8,22.5,148.4,9.87,18,25,89,16.5,25.2,8.9,10
6,2,24.7,25.9,167.7,8.32,18,25,56,34.7,20.3,9.33,6
9,6,35.8,18.5,139.3,9.72,18,25,78,16.2,20.0,8.67,9
8,6,25.3,18.3,141.7,8.26,18,25,62,22.4,22.8,7.75,8
6,6,31.1,23.9,139.3,9.2,18,25,30,14.1,26.6,5.0,6
8,7,26.0,19.7,153.4,9.32,18,25,76,19.9,28.9,9.5,8
9,4,26.5,19.4,134.0,10.69,18,25,90,14.6,17.9,10.0,9
7,2,32.0,24.6,136.5,10.01,18,25,57,29.8,25.5,8.14,7
7,6,26.4,25.4,156.3,10.62,18,25,52,17.0,33.8,7.43,7
10,7,39.2,15.0,156.4,9.16,18,25,113,23.3,13.7,11.3,10
9,5,34.4,20.3,142.8,9.59,18,25,90,26.1,25.1,10.0,9
8,6,28.5,15.0,136.0,9.23,18,25,63,17.9,15.9,7.88,8
7,6,22.4,17.7,151.0,9.79,18,25,59,14.2,24.2,8.43,7
6,1,35.9,18.0,148.9,8.88,18,25,67,59.9,21.1,11.17,6
8,8,27.1,15.0,146.7,9.28,18,25,75,13.9,17.0,9.38,8
9,4,26.1,20.6,168.8,8.52,18,25,88,25.8,20.6,9.78,9
7,3,29.2,17.8,131.7,9.73,18,25,62,22.3,16.0,8.86,7
7,9,35.0,29.0,135.0,9.79,18,25,47,19.0,26.8,6.71,7
7,1,29.2,27.0,121.6,9.98,18,25,61,48.1,28.7,8.71,7
9,2,34.2,36.0,142.4,8.77,18,24,85,40.6,33.0,9.44,9
9,3,26.3,29.8,161.5,10.18,18,25,93,32.3,28.1,10.33,9
8,7,24.1,21.3,157.8,7.42,18,25,67,13.4,20.8,8.38,8
5,7,21.5,25.6,123.4,10.16,18,25,30,15.8,31.4,6.0,5
8,5,20.6,15.0,146.2,11.03,18,25,67,22.2,16.2,8.38,8
7,5,32.1,18.7,147.3,9.66,18,25,80,19.2,21.4,11.43,7
9,5,19.7,21.8,123.7,8.93,18,25,65,16.1,23.6,7.22,9
7,10,34.7,22.5,158.8,8.51,18,25,59,12.4,20.7,8.43,7
5,5,16.7,23.0,142.8,9.77,18,25,30,12.1,25.8,6.0,5
9,6,24.3,21.6,151.5,8.41,18,25,84,21.5,18.4,9.33,9
5,6,35.2,19.8,137.2,7.58,18,25,43,19.3,18.8,8.6,5
8,5,32.7,15.0,122.7,10.31,18,25,85,23.6,12.0,10.62,8
7,6,32.5,15.0,164.9,9.2,18,25,77,20.2,12.0,11.0,7
4,4,31.1,19.9,162.5,8.89,18,25,62,25.0,21.7,15.5,4
8,3,22.3,26.3,147.6,9.27,18,25,64,23.8,27.1,8.0,8
10,4,29.5,20.4,142.1,10.71,18,25,100,29.5,19.5,10.0,10
9,2,43.5,27.2,105.3,8.97,18,25,85,43.8,26.0,9.44,9
8,4,36.0,27.8,153.8,9.8,18,25,84,25.2,24.5,10.5,8
10,2,30.9,22.5,140.8,7.81,18,25,94,40.4,25.7,9.4,10
9,9,28.1,22.8,146.9,11.57,18,25,79,17.6,19.6,8.78,9
9,8,22.8,21.0,126.2,9.9,18,25,55,13.1,30.5,6.11,9
10,6,24.8,15.7,129.6,9.66,18,25,80,20.6,19.6,8.0,10
7,5,16.1,25.1,144.7,9.61,18,25,49,14.6,26.3,7.0,7
10,4,21.6,33.0,153.8,7.89,18,25,68,23.1,33.5,6.8,10
8,6,32.4,15.2,140.5,9.99,18,25,69,19.9,12.0,8.62,8
9,2,31.7,15.5,119.4,8.61,18,25,91,37.3,19.9,10.11,9
5,4,19.3,15.0,156.3,10.5,18,25,53,16.4,17.8,10.6,5
8,3,31.5,19.6,136.8,10.36,18,25,77,33.6,18.2,9.62,8
6,5,28.0,33.0,161.0,10.46,18,25,51,17.3,34.6,8.5,6
5,3,31.1,29.0,147.9,9.31,18,25,36,22.8,27.1,7.2,5
9,7,33.0,23.0,142.9,8.82,18,25,87,17.3,23.1,9.67,9
6,6,27.5,29.3,149.2,8.19,18,25,60,15.7,34.3,10.0,6
4,3,15.0,15.0,148.2,8.27,18,25,30,10.5,14.3,7.5,4
5,3,24.5,25.9,176.8,9.72,18,25,42,20.7,24.2,8.4,5
10,6,30.2,17.7,145.4,8.78,18,25,82,19.1,15.8,8.2,10
9,6,27.8,21.9,179.3,8.33,18,25,76,22.0,18.3,8.44,9
5,3,32.5,27.1,140.3,10.7,18,25,31,19.9,19.6,6.2,5
10,5,21.3,22.5,158.0,7.92,18,25,100,20.1,22.2,10.0,10
6,5,40.0,21.2,123.0,8.77,18,25,42,17.9,22.3,7.0,6
8,4,32.9,25.7,122.0,8.35,18,25,68,19.6,25.9,8.5,8
7,9,22.8,15.2,143.6,10.02,18,25,30,14.2,23.4,4.29,7
8,6,35.8,29.0,141.6,10.06,18,25,70,25.0,31.2,8.75,8
9,5,26.6,30.2,160.6,9.62,18,25,80,17.0,24.6,8.89,9
6,5,16.3,24.4,112.8,9.66,18,25,30,10.0,26.4,5.0,6
8,5,24.9,24.1,146.6,10.7,18,25,81,14.4,24.1,10.12,8
