over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
11,5,36.6,7.47,118.1,1,5.0
11,2,35.7,7.72,115.7,1,10.0
15,5,32.4,6.51,85.2,1,3.0
5,0,39.9,5.02,132.0,0,14.0
7,3,35.6,9.39,141.6,1,8.0
5,1,29.5,8.65,141.6,0,6.0
6,0,18.5,6.9,109.3,0,6.0
4,2,36.2,8.54,129.8,0,9.0
1,1,21.9,8.99,134.4,0,12.0
19,4,35.0,8.0,131.0,2,15.0
2,2,32.6,8.49,108.1,0,17.0
18,4,21.1,8.0,131.5,2,14.0
1,1,34.1,6.27,113.7,0,3.0
16,5,33.5,8.0,92.6,2,10.0
7,3,33.6,8.0,143.6,1,15.0
11,1,33.2,10.26,132.8,1,12.0
6,0,26.8,8.67,141.8,0,12.0
10,4,36.7,7.51,119.3,1,4.0
10,0,26.5,7.65,142.5,1,11.0
11,2,23.4,10.43,150.4,1,14.0
8,2,37.4,7.57,165.1,1,13.0
11,3,39.5,8.7,129.9,1,21.0
17,1,36.8,7.71,137.7,2,17.0
9,3,30.3,9.3,102.4,1,8.0
8,4,16.5,9.36,127.9,1,5.0
3,0,43.9,7.97,101.5,0,7.0
8,4,16.4,7.51,129.9,1,5.0
3,1,36.7,7.48,169.1,0,14.0
4,0,48.9,5.93,109.5,0,11.0
20,8,33.2,8.12,83.1,2,4.0
2,0,32.4,8.1,146.3,0,12.0
10,3,35.0,7.02,116.5,1,10.0
17,5,33.6,5.8,145.4,2,9.0
20,6,50.8,8.25,106.6,2,14.0
3,1,25.3,8.4,121.5,0,5.0
4,0,24.3,8.47,153.9,0,17.0
8,2,32.4,6.81,103.6,1,10.0
12,4,45.9,8.48,126.6,1,11.0
20,6,27.4,7.79,135.8,2,7.0
5,3,35.4,9.04,129.9,0,8.0
4,2,40.6,6.83,134.8,0,12.0
6,0,38.2,9.38,130.3,0,13.0
18,5,40.1,9.81,140.7,2,12.0
1,0,43.3,8.14,166.8,0,16.0
8,3,34.5,8.48,183.5,1,9.0
3,1,28.3,8.94,139.3,0,9.0
4,0,33.2,6.77,127.8,0,5.0
19,6,29.3,7.42,138.8,2,11.0
1,0,52.2,8.22,125.4,0,16.0
7,4,27.7,10.43,98.3,1,9.0
19,5,35.9,8.0,129.1,2,8.0
13,7,20.0,9.97,151.6,1,9.0
2,1,33.1,7.77,100.7,0,9.0
10,6,29.7,7.96,110.3,1,7.0
20,5,37.4,9.46,118.4,2,13.0
9,5,37.6,10.43,137.4,1,14.0
11,4,43.3,8.51,177.5,1,8.0
11,6,42.7,9.4,113.8,1,8.0
14,3,31.5,6.9,131.8,1,6.0
4,2,32.4,7.36,130.1,0,6.0
17,7,25.4,6.38,124.0,2,8.0
20,7,34.4,7.38,129.0,2,11.0
3,4,32.4,8.68,120.7,0,12.0
17,6,34.1,8.25,184.9,2,14.0
17,4,27.7,10.07,145.0,2,14.0
15,8,43.5,10.47,120.9,1,8.0
8,2,20.2,7.84,153.7,1,4.0
10,3,27.3,7.18,135.1,1,4.0
17,7,23.4,9.39,131.2,2,13.0
4,4,30.3,9.52,126.4,0,8.0
17,5,42.0,8.53,125.0,2,15.0
19,5,29.7,8.85,105.6,2,7.0
14,6,32.8,8.66,96.5,1,11.0
7,2,37.3,8.0,137.4,1,4.0
12,1,29.3,6.54,126.2,1,7.0
2,0,35.1,7.94,147.5,0,15.0
19,8,34.0,7.76,112.2,2,8.0
7,5,23.0,8.33,108.0,1,6.0
2,0,28.3,7.84,145.5,0,13.0
16,7,34.8,5.96,124.1,2,11.0
14,6,42.3,5.47,147.1,1,7.0
13,3,42.3,8.88,130.7,1,16.0
2,2,48.8,7.2,167.6,0,15.0
16,7,35.9,7.72,145.1,2,13.0
13,2,28.7,7.33,138.2,1,4.0
16,3,31.5,6.9,146.0,2,12.0
17,8,31.1,6.87,124.5,2,11.0
5,2,28.7,9.22,97.1,0,5.0
5,1,35.1,7.71,137.2,0,10.0
19,5,35.4,8.76,168.8,2,16.0
11,6,22.6,8.92,84.2,1,5.0
9,2,40.7,8.38,139.4,1,16.0
6,1,17.3,8.96,99.3,0,5.0
13,6,30.2,8.02,129.5,1,7.0
16,5,41.2,9.64,131.6,2,16.0
1,1,36.9,8.99,144.9,0,15.0
12,1,29.1,9.15,134.2,1,13.0
20,7,47.8,6.87,157.5,2,15.0
6,2,28.5,8.32,153.3,0,10.0
6,3,16.0,5.8,126.1,0,8.0
18,1,35.6,9.68,151.9,2,17.0
2,0,17.8,7.25,123.7,0,9.0
8,4,25.3,7.42,120.3,1,6.0
10,2,37.0,6.36,105.9,1,10.0
16,5,28.3,7.96,156.2,2,10.0
3,1,36.6,7.68,124.0,0,11.0
9,2,32.4,10.19,81.6,1,9.0
4,2,38.9,9.03,140.8,0,12.0
16,3,18.5,7.38,121.3,2,12.0
13,5,42.5,6.0,124.0,1,7.0
10,2,28.2,5.26,125.3,1,5.0
8,4,44.2,6.77,123.3,1,8.0
4,1,25.3,6.4,184.6,0,7.0
19,4,47.4,8.42,163.3,2,20.0
13,5,24.3,7.83,144.0,1,4.0
7,3,17.6,8.02,134.8,1,5.0
9,0,32.3,6.86,152.6,1,5.0
15,7,41.9,8.18,134.9,1,10.0
15,7,38.3,6.3,146.3,1,9.0
10,2,41.3,7.89,141.2,1,8.0
7,0,38.5,9.0,132.6,1,15.0
14,5,25.4,7.56,148.8,1,4.0
14,6,38.1,8.53,121.6,1,12.0
12,7,32.7,5.63,131.2,1,10.0
2,0,26.3,5.53,110.4,0,2.0
10,3,33.4,8.39,129.9,1,9.0
13,4,31.5,9.26,79.4,1,12.0
20,3,43.3,7.71,139.1,2,16.0
11,2,27.9,10.57,144.6,1,8.0
7,1,27.5,6.27,151.7,1,5.0
12,9,26.4,7.18,108.0,1,1.0
4,0,47.2,8.17,138.8,0,14.0
2,0,26.9,8.56,130.0,0,5.0
14,4,42.4,7.3,144.8,1,8.0
20,9,23.7,6.73,117.0,2,10.0
17,9,36.1,8.74,129.9,2,7.0
12,8,34.1,8.16,98.9,1,5.0
1,1,41.9,7.59,115.7,0,12.0
20,8,40.7,8.6,130.1,2,11.0
9,5,32.7,7.84,133.5,1,5.0
6,1,27.7,7.83,96.3,0,6.0
18,4,45.0,7.79,119.8,2,13.0
15,3,26.9,7.01,133.2,1,6.0
15,6,13.9,6.89,158.2,1,6.0
6,4,17.1,7.37,113.1,0,2.0
20,6,19.1,8.04,139.8,2,6.0
10,7,32.4,5.75,118.8,1,3.0
11,4,49.7,9.13,121.1,1,12.0
16,7,32.4,8.02,112.4,2,4.0
14,9,25.7,6.72,109.1,1,3.0
4,1,32.4,9.94,120.5,0,8.0
7,4,44.4,8.05,151.0,1,7.0
8,4,25.7,6.4,114.9,1,4.0
19,5,36.7,9.89,111.8,2,12.0
15,4,30.0,9.63,134.2,1,9.0
8,2,52.9,6.91,130.1,1,7.0
15,4,33.2,8.0,128.6,1,10.0
15,5,34.8,7.45,135.1,1,7.0
8,2,32.7,5.73,109.8,1,3.0
9,3,28.7,8.39,112.0,1,10.0
18,9,39.6,9.01,149.7,2,9.0
12,3,22.7,8.0,127.1,1,9.0
3,1,16.0,8.04,141.9,0,6.0
15,4,30.8,9.13,154.5,1,9.0
12,5,38.5,6.64,146.9,1,10.0
11,3,27.4,10.18,102.6,1,9.0
15,4,33.5,7.07,127.7,1,2.0
19,6,22.2,7.21,150.8,2,9.0
7,2,40.5,7.31,140.5,1,10.0
9,1,37.2,7.22,133.7,1,12.0
4,1,32.2,7.77,97.2,0,6.0
13,7,33.3,7.72,129.9,1,6.0
9,1,20.9,8.16,131.4,1,4.0
7,2,21.2,7.02,101.5,1,3.0
14,2,31.0,8.2,145.9,1,13.0
9,0,36.1,6.69,127.6,1,15.0
10,2,36.5,8.88,90.4,1,15.0
9,1,29.1,8.86,118.7,1,12.0
6,1,38.0,7.99,124.3,0,9.0
3,0,43.4,7.22,127.4,0,11.0
17,5,31.3,8.37,158.4,2,9.0
2,0,34.5,6.93,141.6,0,13.0
7,3,30.3,8.04,102.7,1,6.0
14,7,31.0,7.82,100.2,1,4.0
3,1,33.4,11.16,124.7,0,12.0
14,4,45.6,6.53,132.5,1,18.0
15,5,32.4,4.8,149.8,1,3.0
14,3,38.6,7.23,164.6,1,4.0
7,4,28.4,5.94,165.7,1,7.0
1,0,24.8,7.13,121.2,0,4.0
18,3,35.1,6.44,148.7,2,17.0
7,1,41.9,6.91,138.5,1,5.0
17,4,45.8,6.72,108.2,2,13.0
4,0,12.4,8.0,92.2,0,11.0
4,2,51.6,7.94,132.9,0,17.0
16,2,35.3,9.29,100.1,2,19.0
19,6,39.3,8.05,113.0,2,9.0
18,3,18.1,9.11,116.3,2,11.0
16,5,30.1,7.64,134.4,2,11.0
5,3,32.4,9.91,155.6,0,11.0
19,5,22.6,8.57,130.3,2,7.0
14,5,10.0,7.06,119.2,1,1.0
4,1,34.7,8.74,88.6,0,13.0
3,1,31.6,8.03,139.2,0,10.0
18,3,43.5,7.76,130.6,2,14.0
6,2,30.7,8.12,119.0,0,17.0
16,4,31.3,8.9,153.3,2,13.0
3,0,37.6,5.46,106.2,0,11.0
6,2,40.3,7.58,116.3,0,15.0
6,1,26.3,8.82,125.1,0,12.0
6,2,39.6,8.3,118.8,0,11.0
14,2,27.8,6.65,141.0,1,7.0
19,3,32.1,5.16,139.3,2,10.0
19,7,32.4,10.04,151.0,2,12.0
15,4,38.8,7.78,140.0,1,12.0
5,4,34.5,8.0,127.7,0,17.0
20,9,23.4,8.95,123.2,2,13.0
11,3,17.0,8.0,139.1,1,7.0
11,1,30.5,5.0,126.2,1,6.0
15,2,39.8,7.45,130.9,1,12.0
16,6,35.6,7.96,140.2,2,12.0
20,7,33.9,8.54,132.8,2,8.0
12,2,32.4,6.67,136.2,1,4.0
13,3,34.5,8.21,114.2,1,6.0
15,3,24.0,8.21,157.0,1,7.0
6,3,38.2,9.18,107.9,0,6.0
7,2,38.8,7.63,138.8,1,2.0
13,1,29.2,8.53,129.9,1,14.0
2,0,35.5,8.35,151.6,0,14.0
7,1,18.3,9.05,147.7,1,10.0
15,3,33.4,7.02,130.0,1,4.0
20,9,30.9,4.31,161.1,2,5.0
11,3,42.1,7.72,126.3,1,12.0
8,0,30.4,7.72,147.6,1,11.0
9,3,38.9,6.61,115.5,1,10.0
14,4,28.9,6.19,138.1,1,6.0
11,1,13.7,7.31,111.4,1,6.0
1,0,30.2,7.86,130.4,0,11.0
11,2,33.6,8.11,129.0,1,12.0
9,6,33.2,5.26,147.6,1,5.0
15,4,32.4,5.9,116.6,1,8.0
18,6,27.9,9.36,191.5,2,18.0
20,7,29.4,7.77,102.4,2,11.0
13,5,23.0,8.0,134.7,1,4.0
8,0,16.0,6.4,135.8,1,5.0
9,3,31.1,7.99,140.8,1,4.0
4,1,26.0,7.55,119.7,0,2.0
19,5,40.6,7.26,134.8,2,11.0
17,5,32.4,6.25,129.9,2,4.0
18,2,34.3,6.96,167.5,2,8.0
7,3,49.0,10.37,117.3,1,11.0
7,3,30.5,7.58,127.0,1,4.0
18,2,32.0,8.95,116.7,2,16.0
11,2,35.4,7.76,114.0,1,11.0
15,6,36.0,8.0,129.9,1,15.0
10,4,28.7,7.24,143.4,1,11.0
9,0,23.9,9.61,116.5,1,8.0
13,1,37.2,8.45,114.1,1,9.0
17,1,16.7,7.05,110.7,2,13.0
7,5,38.7,7.53,136.1,1,9.0
17,7,28.9,9.29,130.4,2,14.0
5,0,32.0,4.59,130.5,0,10.0
9,0,27.8,8.37,114.8,1,6.0
19,3,43.4,8.65,138.7,2,10.0
20,9,34.0,7.1,116.8,2,7.0
19,1,29.4,8.19,131.4,2,15.0
7,1,29.2,8.6,127.2,1,9.0
17,6,30.8,6.52,96.2,2,15.0
19,3,51.2,9.01,170.6,2,21.0
20,4,21.5,8.36,141.5,2,10.0
1,0,40.7,7.82,133.6,0,12.0
15,4,36.5,8.13,136.8,1,9.0
20,4,32.4,8.85,171.0,2,18.0
16,6,37.0,10.78,152.7,2,15.0
5,2,32.0,8.73,137.0,0,12.0
16,5,40.2,8.97,115.8,2,10.0
3,1,33.8,8.23,119.0,0,6.0
10,5,38.0,10.28,93.9,1,9.0
13,2,43.4,6.24,122.6,1,11.0
10,4,32.7,5.92,143.2,1,10.0
14,5,28.6,8.18,142.7,1,7.0
5,1,26.8,8.79,142.3,0,12.0
13,5,35.6,4.91,119.7,1,4.0
13,4,25.0,8.0,141.0,1,9.0
13,3,29.2,7.78,146.5,1,10.0
6,2,24.3,8.89,85.5,0,11.0
7,3,36.1,8.51,136.1,1,8.0
6,1,26.0,5.83,171.6,0,7.0
10,2,32.4,6.7,124.2,1,3.0
12,2,23.1,7.03,79.6,1,2.0
8,1,27.4,8.89,113.7,1,5.0
9,1,28.2,8.45,93.7,1,12.0
6,2,34.0,7.26,117.3,0,8.0
5,0,30.7,8.17,105.5,0,16.0
14,2,35.0,6.73,148.6,1,15.0
17,6,35.6,10.46,145.6,2,15.0
6,2,37.9,8.69,136.9,0,18.0
18,5,16.7,8.94,154.5,2,7.0
12,6,23.0,8.0,118.7,1,10.0
4,1,36.4,9.22,129.9,0,15.0
8,2,33.7,8.04,173.9,1,8.0
1,0,39.8,7.78,141.7,0,7.0
1,0,19.6,9.55,141.7,0,9.0
7,3,28.2,8.03,114.6,1,7.0
10,3,29.6,7.1,121.7,1,6.0
16,6,33.3,10.36,109.9,2,16.0
3,2,32.3,6.88,163.6,0,11.0
17,7,35.8,5.92,98.8,2,5.0
5,0,31.1,8.0,148.3,0,14.0
3,0,43.0,7.12,141.6,0,12.0
14,9,45.5,8.52,97.9,1,9.0
16,5,23.1,10.18,152.8,2,13.0
13,6,32.4,8.0,124.8,1,4.0
3,0,38.4,7.95,103.6,0,11.0
3,1,36.7,9.78,137.3,0,12.0
8,1,28.7,8.82,113.6,1,10.0
10,2,34.0,7.78,125.9,1,11.0
20,4,19.3,10.87,119.9,2,21.0
6,3,31.8,7.89,112.4,0,10.0
4,3,20.3,8.48,106.2,0,10.0
19,4,36.1,9.98,145.9,2,18.0
4,2,23.1,9.18,136.5,0,11.0
1,0,33.3,9.59,135.2,0,15.0
9,3,34.6,6.92,122.7,1,6.0
9,7,32.6,9.47,131.0,1,8.0
13,5,26.9,8.2,115.3,1,1.0
18,7,30.3,7.11,114.9,2,6.0
19,6,41.4,8.27,164.2,2,10.0
6,0,28.6,8.23,147.7,0,13.0
20,4,32.2,10.24,118.8,2,18.0
13,3,27.5,8.46,100.1,1,9.0
2,1,40.2,7.06,96.0,0,9.0
19,1,32.6,6.79,117.3,2,13.0
3,0,25.9,7.94,132.2,0,10.0
12,2,32.1,6.38,132.4,1,8.0
16,4,30.1,7.14,133.0,2,8.0
5,1,43.1,7.71,136.7,0,12.0
6,1,31.6,7.49,109.2,0,10.0
10,4,20.9,8.87,160.2,1,10.0
18,6,36.0,7.11,126.1,2,5.0
5,4,46.3,5.04,135.9,0,4.0
14,8,41.6,5.98,116.9,1,5.0
10,2,23.2,7.98,136.2,1,7.0
3,1,29.9,7.3,171.5,0,4.0
15,6,31.8,6.52,110.2,1,3.0
17,2,31.9,10.35,107.7,2,9.0
12,3,35.0,8.99,112.7,1,5.0
4,3,29.2,7.93,123.3,0,6.0
4,0,24.7,8.28,119.6,0,6.0
9,5,39.6,7.68,109.2,1,7.0
11,3,23.0,6.5,129.0,1,9.0
12,2,25.6,9.24,161.2,1,10.0
5,1,23.0,9.02,127.0,0,7.0
11,3,36.9,5.63,128.1,1,9.0
6,5,32.9,8.27,129.9,0,12.0
14,4,39.1,8.4,143.0,1,4.0
16,3,25.7,7.61,157.5,2,11.0
14,3,22.0,10.52,134.8,1,7.0
1,0,28.4,10.39,129.9,0,11.0
20,8,30.5,7.55,110.2,2,9.0
1,1,33.7,8.0,144.8,0,10.0
20,4,32.4,7.59,113.1,2,8.0
1,0,35.8,7.27,112.5,0,9.0
11,2,24.8,6.9,133.9,1,5.0
3,1,26.8,8.61,160.8,0,13.0
2,0,41.4,10.35,144.5,0,18.0
14,5,14.5,9.86,129.2,1,10.0
15,9,34.6,8.95,110.4,1,11.0
3,2,34.5,5.11,160.4,0,10.0
20,9,25.4,5.76,128.9,2,6.0
7,5,28.4,9.28,124.2,1,13.0
7,3,41.8,8.0,141.1,1,8.0
6,1,32.4,8.66,121.0,0,13.0
10,2,40.5,7.63,114.9,1,10.0
4,1,32.4,9.62,116.9,0,10.0
9,2,26.5,8.9,116.8,1,7.0
5,4,19.4,9.36,107.5,0,4.0
2,1,31.6,5.77,105.2,0,8.0
8,1,38.4,8.41,149.4,1,8.0
14,3,17.2,10.13,143.4,1,6.0
16,5,24.6,8.63,113.5,2,7.0
8,2,25.5,9.14,147.8,1,15.0
7,1,32.4,8.0,136.2,1,11.0
16,5,33.8,8.13,123.5,2,8.0
14,2,25.8,9.68,105.5,1,12.0
17,5,33.4,7.2,136.8,2,15.0
19,4,22.8,7.08,167.3,2,13.0
17,5,28.6,7.43,130.3,2,8.0
19,6,21.9,8.03,150.0,2,13.0
9,1,30.8,6.07,129.9,1,5.0
8,1,25.6,8.88,148.4,1,6.0
7,1,37.5,7.8,127.0,1,5.0
5,3,32.4,9.02,81.9,0,9.0
15,3,30.2,5.46,115.6,1,3.0
15,6,46.1,9.03,132.6,1,10.0
17,6,35.1,9.6,151.7,2,18.0
4,2,29.1,8.53,126.9,0,11.0
10,2,27.3,8.04,130.6,1,7.0
5,0,22.6,8.0,118.3,0,8.0
18,6,31.5,9.53,161.2,2,14.0
6,0,34.5,8.63,160.0,0,12.0
3,1,16.7,8.72,116.5,0,4.0
12,5,21.1,9.99,99.7,1,9.0
18,7,27.9,8.91,93.9,2,8.0
19,4,23.2,7.04,142.1,2,6.0
2,2,32.3,9.52,132.7,0,9.0
7,2,33.5,7.85,129.9,1,9.0
4,2,31.0,8.04,135.4,0,1.0
7,4,36.4,8.13,105.4,1,3.0
11,2,27.3,9.16,145.9,1,5.0
6,1,31.6,10.1,122.4,0,12.0
2,0,24.0,8.03,108.4,0,4.0
11,3,34.3,10.08,122.7,1,8.0
2,1,32.6,8.2,122.0,0,6.0
5,0,22.4,9.68,137.3,0,14.0
1,0,30.8,8.24,153.3,0,9.0
2,0,31.7,7.41,152.3,0,14.0
9,4,32.4,10.31,133.2,1,8.0
18,2,34.5,7.29,126.3,2,14.0
16,5,26.2,7.21,118.6,2,9.0
2,1,38.1,6.49,94.6,0,7.0
1,0,36.2,9.52,129.6,0,10.0
7,2,26.2,9.8,129.9,1,6.0
14,5,22.9,8.45,154.4,1,5.0
15,6,26.8,6.82,126.0,1,3.0
17,8,20.2,7.99,144.9,2,5.0
7,0,33.7,7.64,120.3,1,13.0
4,2,41.5,6.76,116.5,0,9.0
1,0,43.4,7.41,142.1,0,17.0
3,0,23.3,8.61,135.6,0,7.0
2,2,38.3,7.27,136.4,0,14.0
18,6,32.7,8.35,128.1,2,18.0
6,1,12.8,5.87,145.8,0,2.0
17,2,29.3,10.02,142.9,2,12.0
12,6,28.5,7.53,86.5,1,3.0
11,5,41.7,9.04,124.9,1,12.0
10,5,25.0,8.23,150.3,1,7.0
17,1,36.5,8.48,109.6,2,9.0
1,0,31.1,6.64,96.2,0,13.0
2,0,20.4,7.09,127.2,0,8.0
9,2,27.6,7.11,140.4,1,7.0
8,0,44.3,8.03,120.8,1,15.0
11,2,30.6,8.0,129.9,1,8.0
15,5,39.2,8.52,166.9,1,10.0
12,5,38.8,6.92,91.5,1,6.0
6,1,28.4,8.1,122.3,0,5.0
7,1,21.7,7.9,84.4,1,12.0
16,5,32.4,7.58,143.2,2,11.0
5,4,43.6,7.98,116.4,0,11.0
11,2,33.2,8.92,120.5,1,9.0
11,0,18.1,7.14,153.0,1,4.0
16,6,38.7,7.58,129.9,2,14.0
15,8,17.7,9.18,98.4,1,6.0
10,6,25.4,8.56,84.5,1,8.0
7,0,32.7,9.53,155.4,1,11.0
8,2,32.4,9.72,150.8,1,10.0
9,0,38.5,6.37,124.1,1,10.0
5,2,28.1,8.35,104.5,0,3.0
13,5,32.2,7.39,146.7,1,6.0
5,1,39.4,6.56,185.1,0,8.0
13,2,43.4,7.05,125.3,1,9.0
16,3,30.0,8.0,105.9,2,11.0
20,7,30.3,7.65,154.8,2,16.0
3,2,25.4,7.27,107.4,0,6.0
16,8,37.3,7.98,122.7,2,20.0
2,1,40.2,10.94,77.2,0,8.0
7,2,16.5,5.93,123.9,1,5.0
4,0,28.8,9.36,104.4,0,10.0
4,0,22.3,7.98,155.2,0,11.0
4,0,33.2,7.47,110.5,0,2.0
1,0,22.1,8.0,145.6,0,7.0
17,7,21.4,8.92,127.9,2,7.0
2,1,41.0,6.27,132.5,0,4.0
8,2,30.7,8.99,140.4,1,8.0
14,6,31.5,10.09,128.9,1,4.0
20,4,35.5,6.46,117.0,2,11.0
18,4,39.8,9.4,113.8,2,9.0
3,1,28.7,8.03,140.2,0,9.0
20,3,28.8,5.49,129.9,2,14.0
14,6,28.9,6.55,163.6,1,5.0
4,1,40.7,8.21,132.6,0,13.0
9,2,31.5,8.48,123.3,1,14.0
19,7,29.7,6.1,135.3,2,7.0
8,2,35.1,8.04,118.1,1,11.0
4,1,46.7,8.99,126.4,0,11.0
18,8,32.6,9.2,107.4,2,4.0
20,1,29.8,7.5,137.5,2,11.0
20,3,47.5,8.53,128.4,2,21.0
20,8,32.4,9.29,129.9,2,13.0
18,6,41.5,9.02,159.7,2,17.0
10,1,28.0,9.07,113.9,1,12.0
4,0,27.2,8.14,127.4,0,5.0
13,3,17.3,7.89,97.0,1,6.0
5,2,39.7,8.33,141.0,0,7.0
10,4,32.6,7.08,129.7,1,2.0
14,8,17.6,9.33,130.3,1,4.0
19,5,41.6,6.16,126.9,2,20.0
6,1,29.3,7.39,118.4,0,8.0
6,4,30.3,7.96,179.9,0,6.0
15,5,19.9,8.56,130.8,1,7.0
1,0,35.9,8.79,135.9,0,7.0
12,5,36.0,9.79,107.2,1,7.0
15,6,31.6,8.09,147.7,1,9.0
12,6,28.7,7.14,129.9,1,4.0
8,2,53.0,7.83,138.9,1,14.0
17,2,22.4,7.62,148.0,2,13.0
8,3,26.2,8.62,127.9,1,10.0
15,3,37.7,6.72,116.5,1,5.0
10,1,23.9,7.79,83.4,1,10.0
1,0,23.3,9.95,122.3,0,11.0
11,7,41.1,8.22,116.4,1,6.0
1,1,36.8,6.74,107.1,0,8.0
19,5,35.9,7.59,159.1,2,18.0
13,6,33.5,5.32,149.7,1,6.0
8,1,26.5,7.93,93.4,1,11.0
10,2,30.0,8.0,133.1,1,14.0
13,3,31.4,6.58,113.7,1,3.0
6,3,38.8,6.25,137.3,0,5.0
6,1,35.4,7.22,114.0,0,6.0
9,4,24.6,9.11,119.2,1,7.0
6,0,38.3,10.05,149.3,0,16.0
16,5,18.6,8.54,146.4,2,11.0
3,0,29.4,6.46,160.2,0,8.0
17,2,22.9,7.97,129.9,2,17.0
7,1,25.1,10.15,100.9,1,12.0
12,5,32.4,7.63,148.4,1,7.0
4,3,20.2,8.17,148.5,0,4.0
8,1,25.4,8.29,142.6,1,4.0
16,5,36.1,6.14,115.1,2,9.0
6,2,28.2,9.2,108.6,0,7.0
3,1,33.2,9.02,140.7,0,7.0
11,2,43.4,8.0,112.3,1,4.0
4,1,37.2,6.4,123.8,0,9.0
7,1,28.3,6.84,188.1,1,8.0
10,4,30.9,8.9,172.6,1,6.0
12,6,36.2,7.1,145.9,1,5.0
13,5,37.1,8.48,116.8,1,6.0
14,2,32.2,7.78,129.9,1,12.0
17,4,34.9,8.09,144.3,2,14.0
2,0,34.9,8.6,159.9,0,11.0
8,5,31.3,8.33,119.8,1,8.0
1,0,27.2,7.98,120.9,0,8.0
1,1,37.9,8.39,131.8,0,9.0
5,2,34.3,8.26,102.2,0,4.0
12,4,15.4,8.0,102.8,1,4.0
18,7,25.4,7.48,106.5,2,7.0
16,5,28.2,10.26,140.9,2,16.0
13,8,30.4,7.47,135.4,1,2.0
16,6,41.6,9.64,152.7,2,14.0
4,1,57.6,7.18,95.3,0,13.0
17,6,32.4,8.97,99.7,2,5.0
18,4,34.4,10.14,139.1,2,17.0
2,0,32.6,7.59,112.6,0,9.0
10,2,30.6,8.0,114.0,1,9.0
17,6,36.3,7.48,150.3,2,10.0
10,4,32.4,7.98,118.9,1,8.0
17,5,29.1,8.39,121.3,2,15.0
19,5,32.2,7.95,125.0,2,18.0
10,4,36.5,7.5,126.2,1,5.0
2,0,35.7,10.35,143.7,0,12.0
7,1,33.5,7.76,105.8,1,14.0
5,2,27.3,7.26,126.2,0,8.0
10,2,54.6,9.0,153.2,1,11.0
12,7,34.9,9.02,172.7,1,8.0
10,5,38.1,9.69,102.9,1,4.0
4,1,27.9,8.0,136.6,0,12.0
7,1,33.5,8.42,126.2,1,11.0
14,4,33.5,7.65,129.9,1,7.0
1,0,16.7,5.72,114.2,0,3.0
5,1,26.3,6.87,145.1,0,7.0
18,4,26.1,8.25,144.1,2,18.0
2,0,27.2,6.58,180.5,0,11.0
9,2,23.4,6.1,103.6,1,2.0
5,3,32.4,8.08,95.0,0,12.0
3,1,43.2,8.93,171.1,0,15.0
9,4,33.0,7.7,129.0,1,6.0
11,4,22.5,9.08,120.9,1,3.0
4,0,23.8,8.74,133.8,0,5.0
2,1,29.0,9.38,102.1,0,10.0
3,0,20.7,10.61,137.5,0,11.0
14,5,34.4,11.14,128.4,1,15.0
18,5,42.8,8.88,151.5,2,15.0
4,1,27.4,7.45,147.1,0,9.0
7,4,32.6,8.07,148.8,1,7.0
7,1,28.6,9.89,133.8,1,15.0
8,2,27.0,6.93,162.1,1,2.0
5,1,33.5,9.74,141.5,0,15.0
2,1,26.7,7.8,119.3,0,7.0
11,1,25.5,8.27,113.8,1,16.0
8,1,19.0,7.03,116.1,1,6.0
7,2,32.5,6.41,141.8,1,10.0
6,3,40.5,7.67,103.4,0,14.0
19,7,37.7,9.56,133.1,2,16.0
13,0,43.9,7.16,113.3,1,12.0
9,3,26.6,9.94,104.9,1,11.0
5,3,38.8,7.31,108.2,0,7.0
17,3,23.2,6.72,129.5,2,12.0
18,6,37.7,8.3,145.3,2,18.0
1,0,45.2,8.81,116.5,0,12.0
19,6,36.0,8.23,88.5,2,19.0
14,2,45.3,8.18,193.1,1,9.0
2,2,27.2,9.92,152.4,0,10.0
16,3,30.9,8.11,148.6,2,9.0
3,1,24.7,7.44,162.6,0,8.0
2,0,32.3,6.64,131.8,0,10.0
3,0,34.2,9.53,127.3,0,18.0
10,2,32.2,7.49,157.1,1,13.0
13,6,28.2,7.61,157.0,1,4.0
9,3,28.1,9.26,142.3,1,13.0
3,3,32.4,10.46,147.6,0,8.0
4,0,30.7,8.3,105.2,0,9.0
18,3,22.8,7.84,124.9,2,14.0
20,8,16.8,7.99,164.1,2,10.0
16,4,27.2,7.45,146.1,2,4.0
3,0,20.9,7.57,129.9,0,9.0
17,6,25.3,7.58,119.4,2,15.0
14,6,28.6,9.09,160.8,1,11.0
11,5,30.8,7.89,139.1,1,8.0
3,0,26.7,9.63,133.6,0,15.0
20,8,49.5,7.86,134.2,2,12.0
9,5,21.9,7.56,128.3,1,2.0
1,0,41.7,9.53,119.5,0,14.0
5,1,30.7,8.03,113.3,0,8.0
9,2,26.7,7.85,150.2,1,7.0
2,1,36.7,8.04,134.8,0,7.0
7,3,28.4,9.76,144.1,1,4.0
10,2,25.5,8.37,140.9,1,6.0
19,4,46.3,9.5,158.2,2,20.0
2,1,14.4,7.72,139.1,0,8.0
12,5,30.0,9.31,146.5,1,7.0
19,8,33.5,8.29,133.3,2,13.0
17,5,43.3,9.06,129.9,2,15.0
19,7,28.8,9.16,125.5,2,11.0
4,0,53.3,6.87,141.8,0,15.0
