overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
37,3,45.6,32.2,98.3,5.78,60,150,221,64.2,32.0,5.97,37
47,3,40.9,33.6,95.5,7.16,60,120,273,70.0,29.4,5.81,47
47,6,47.6,25.7,78.1,7.09,37,91,261,48.8,29.8,5.55,47
29,9,34.1,46.8,113.7,5.26,60,150,133,17.8,54.6,4.59,29
29,3,42.8,39.2,55.5,5.27,60,150,141,43.6,35.7,4.86,29
39,2,27.6,32.8,53.5,2.66,53,150,193,73.1,28.3,4.95,39
50,3,42.2,27.4,88.1,6.31,60,149,287,75.7,23.0,5.74,50
39,1,35.4,31.4,97.5,4.54,60,96,206,80.0,26.5,5.28,39
42,5,48.6,20.7,103.3,5.38,60,150,230,45.5,19.6,5.48,42
50,4,40.0,29.1,110.1,6.07,60,138,280,63.4,29.6,5.6,50
50,3,48.8,25.3,88.5,4.5,50,100,287,79.5,28.9,5.74,50
39,6,38.3,30.8,84.5,4.97,60,150,224,34.9,34.0,5.74,39
45,4,38.9,37.6,85.0,5.75,55,150,248,56.9,39.8,5.51,45
41,5,37.7,41.3,71.8,6.42,60,150,204,48.1,36.9,4.98,41
49,4,32.3,34.7,90.2,5.12,41,150,285,51.9,36.6,5.82,49
41,6,36.1,32.8,83.2,5.51,50,150,229,34.3,28.2,5.59,41
40,4,38.5,26.5,83.0,5.39,28,150,229,51.1,21.3,5.72,40
36,4,36.9,29.8,85.4,4.03,51,119,210,53.1,31.2,5.83,36
50,6,42.1,40.8,96.3,7.26,60,150,235,40.1,41.3,4.7,50
38,2,48.9,26.1,82.3,4.41,60,149,243,80.0,32.1,6.39,38
44,4,36.5,29.8,95.3,4.88,60,150,248,53.6,35.6,5.64,44
37,5,39.5,36.1,96.3,6.0,60,145,196,41.9,35.5,5.3,37
45,6,27.8,29.2,103.5,4.0,60,126,243,29.0,26.8,5.4,45
35,4,36.3,36.4,94.4,6.05,48,109,183,41.5,43.6,5.23,35
40,5,36.9,43.5,88.0,5.28,50,104,192,42.9,48.0,4.8,40
42,5,30.2,40.4,96.5,4.41,53,111,207,40.7,30.8,4.93,42
40,6,34.6,30.5,98.1,5.12,60,150,224,39.8,36.6,5.6,40
37,4,43.1,32.5,83.9,3.8,60,150,202,44.2,27.0,5.46,37
49,1,44.8,27.1,111.1,7.1,60,44,289,80.0,26.6,5.9,49
50,4,40.5,40.5,100.5,6.76,51,150,284,62.1,40.0,5.68,50
43,8,34.9,27.8,72.9,6.17,53,150,215,28.6,25.7,5.0,43
40,2,32.5,30.0,57.3,5.63,44,150,197,73.7,31.9,4.92,40
50,5,48.8,24.4,62.6,5.49,48,111,285,54.8,23.8,5.7,50
50,6,46.2,34.0,97.8,4.92,60,150,275,44.6,31.4,5.5,50
50,3,22.4,25.0,106.9,5.37,60,150,276,60.0,25.0,5.52,50
45,3,38.2,34.7,99.0,4.99,56,150,253,64.5,29.1,5.62,45
49,7,42.9,26.4,86.4,5.33,41,109,256,36.8,26.3,5.22,49
50,6,38.0,30.6,110.8,5.11,44,109,275,39.2,32.5,5.5,50
48,3,28.1,36.5,121.0,4.0,51,133,264,56.1,34.5,5.5,48
38,4,42.5,29.9,74.0,5.25,60,150,204,50.9,36.5,5.37,38
50,5,41.3,27.5,95.9,5.99,60,150,288,48.1,28.5,5.76,50
40,7,32.1,31.0,91.4,5.04,47,150,195,29.0,34.5,4.88,40
50,7,37.4,35.0,97.0,6.08,60,114,278,43.4,35.5,5.56,50
38,1,47.2,22.9,80.5,5.01,60,150,233,80.0,18.9,6.13,38
50,3,39.8,36.5,93.8,6.45,60,150,272,65.1,35.5,5.44,50
48,2,37.7,23.0,115.9,4.12,60,150,276,80.0,19.9,5.75,48
40,2,42.7,31.9,114.2,5.63,52,150,241,80.0,30.1,6.02,40
47,9,43.8,34.1,77.9,5.45,60,141,248,37.7,38.8,5.28,47
24,4,46.3,31.1,76.1,6.4,60,150,157,45.0,37.9,6.54,24
50,5,27.1,39.8,102.9,4.49,60,104,271,41.1,37.8,5.42,50
47,5,44.7,33.1,75.0,4.03,52,150,261,50.6,41.8,5.55,47
30,6,28.5,37.2,66.6,3.51,60,83,147,27.2,31.4,4.9,30
50,2,46.6,28.3,94.6,4.94,55,145,294,80.0,30.2,5.88,50
46,2,52.0,29.2,103.7,5.03,60,150,275,80.0,30.3,5.98,46
33,4,35.1,24.2,105.8,5.68,60,150,191,44.3,27.6,5.79,33
33,6,41.5,42.9,61.9,4.98,60,150,176,33.2,48.3,5.33,33
36,7,28.7,39.2,62.2,6.42,60,150,155,26.1,39.2,4.31,36
50,6,36.3,38.9,96.9,6.17,60,94,277,40.8,44.3,5.54,50
40,6,30.8,38.5,67.7,4.8,60,143,187,32.9,40.0,4.68,40
50,7,38.6,35.0,108.1,4.82,60,118,279,36.0,32.8,5.58,50
43,2,39.6,32.2,98.0,7.04,60,150,267,80.0,37.2,6.21,43
44,6,38.1,33.4,104.3,3.71,60,150,227,41.4,29.0,5.16,44
50,1,32.9,37.9,85.4,6.01,56,150,291,80.0,42.2,5.82,50
23,8,35.1,30.5,62.1,6.45,52,129,103,23.8,27.8,4.48,23
49,3,37.0,32.1,97.0,5.64,60,150,268,70.1,30.9,5.47,49
44,8,33.2,36.8,86.1,6.61,57,100,231,29.5,37.2,5.25,44
42,4,33.2,27.5,90.4,5.19,60,106,218,48.2,22.6,5.19,42
39,6,40.6,36.2,86.2,5.06,60,129,225,41.9,39.1,5.77,39
32,6,34.0,39.8,110.0,5.85,47,143,140,28.1,36.9,4.38,32
38,6,39.0,29.9,89.0,5.88,60,150,190,37.8,29.6,5.0,38
39,5,31.2,31.3,71.6,5.78,60,124,205,37.2,35.1,5.26,39
50,4,32.5,39.0,82.7,5.49,60,150,259,53.0,41.1,5.18,50
46,3,44.4,34.9,74.7,6.49,60,150,256,68.9,39.2,5.57,46
44,2,42.6,34.2,105.6,5.71,60,150,259,80.0,32.7,5.89,44
35,5,28.1,26.7,100.5,6.76,58,98,177,35.5,28.2,5.06,35
45,3,44.1,20.4,99.3,6.41,60,150,261,66.4,17.7,5.8,45
45,6,48.2,35.4,91.6,3.18,49,150,268,47.0,37.3,5.96,45
40,5,47.1,35.0,75.9,7.88,54,128,219,47.4,30.8,5.48,40
41,8,39.2,35.9,115.9,3.18,56,138,229,30.9,41.3,5.59,41
50,4,37.9,26.9,93.3,3.57,56,150,270,55.8,25.8,5.4,50
39,9,30.9,27.8,67.0,3.48,60,112,189,30.8,26.2,4.85,39
35,3,30.2,28.5,94.7,5.49,56,108,188,41.7,27.7,5.37,35
50,5,28.1,36.7,92.0,5.36,60,95,268,43.9,39.1,5.36,50
43,6,40.6,31.3,106.0,6.09,57,150,247,40.8,34.7,5.74,43
41,8,25.2,21.0,118.7,5.28,60,119,209,26.2,28.3,5.1,41
50,2,36.9,32.2,113.7,5.13,60,115,311,80.0,36.5,6.22,50
40,7,46.9,36.7,78.8,5.23,60,112,198,40.9,35.5,4.95,40
44,6,39.0,34.9,80.9,5.48,60,150,229,38.2,36.3,5.2,44
39,3,38.6,31.7,74.1,6.03,60,132,208,60.5,29.4,5.33,39
39,5,39.9,38.3,93.4,4.78,60,150,211,41.6,38.7,5.41,39
47,4,32.4,26.3,93.3,6.06,59,97,246,44.8,33.2,5.23,47
39,7,31.7,38.2,69.1,5.88,60,143,182,30.6,32.8,4.67,39
49,2,30.3,19.6,66.4,6.44,60,127,274,80.0,15.0,5.59,49
37,7,36.8,31.5,84.1,5.47,37,150,190,31.2,29.9,5.14,37
38,5,41.2,27.6,89.1,3.54,60,150,185,38.9,32.3,4.87,38
48,4,29.3,28.7,82.9,6.12,60,150,247,54.1,29.6,5.15,48
37,2,38.9,34.5,79.8,6.16,60,150,198,75.7,31.8,5.35,37
29,8,39.3,30.4,101.2,5.76,37,150,150,24.2,29.6,5.17,29
36,8,42.1,41.5,112.8,5.64,60,88,206,31.9,41.0,5.72,36
43,3,36.5,35.0,93.1,6.48,60,145,240,59.8,36.5,5.58,43
40,3,32.5,31.9,90.8,4.84,60,145,221,55.7,33.2,5.52,40
38,9,43.8,27.0,85.4,5.99,48,150,214,25.8,26.7,5.63,38
44,5,45.3,28.9,80.9,3.73,60,135,262,46.6,25.8,5.95,44
37,7,36.8,32.1,108.0,6.09,60,150,202,36.6,33.2,5.46,37
48,5,37.1,29.7,59.0,4.89,60,131,267,42.3,31.0,5.56,48
44,5,33.3,31.8,85.0,6.15,51,82,218,42.4,35.7,4.95,44
34,4,33.1,32.4,105.8,6.14,49,125,148,38.8,34.6,4.35,34
42,10,36.1,31.7,85.0,5.02,36,135,228,28.9,31.6,5.43,42
44,5,45.0,18.9,101.0,7.44,60,128,257,43.8,14.9,5.84,44
28,7,38.8,34.8,82.1,4.58,57,114,146,30.3,32.9,5.21,28
30,3,38.1,32.9,72.5,5.33,60,123,153,44.1,34.4,5.1,30
50,4,32.6,30.2,92.3,7.8,60,150,270,51.0,31.2,5.4,50
39,4,33.8,29.5,94.8,5.24,48,87,221,41.8,28.2,5.67,39
39,3,35.1,35.1,103.1,4.62,41,126,221,60.9,36.4,5.67,39
47,5,41.0,40.1,104.1,7.86,60,106,251,40.2,43.6,5.34,47
49,6,42.2,28.5,108.2,5.76,60,150,253,41.3,40.0,5.16,49
35,4,28.3,26.1,76.7,5.39,50,146,191,41.6,26.3,5.46,35
37,4,37.7,40.8,99.6,5.67,60,89,200,41.7,44.9,5.41,37
47,6,41.6,19.6,82.6,3.84,37,141,280,42.4,22.4,5.96,47
45,2,37.2,40.2,103.1,4.81,45,98,232,80.0,32.8,5.16,45
42,3,43.3,23.7,86.2,5.81,60,150,258,71.2,37.6,6.14,42
42,6,46.2,29.8,111.1,5.1,58,147,242,42.0,33.2,5.76,42
46,4,33.4,31.8,98.9,7.3,60,150,242,48.0,31.4,5.26,46
44,3,29.4,34.2,72.2,5.56,58,150,231,56.5,37.5,5.25,44
40,6,37.7,28.1,56.3,3.98,60,150,209,32.9,32.8,5.22,40
26,4,43.9,23.0,103.9,5.77,18,150,138,37.8,26.8,5.31,26
34,5,40.2,40.5,93.5,4.69,60,150,161,34.9,38.9,4.74,34
41,4,29.9,29.6,123.5,4.61,60,98,234,45.3,34.7,5.71,41
42,1,39.3,33.9,83.5,6.54,50,150,227,80.0,29.9,5.4,42
46,5,35.5,28.2,118.7,4.72,60,71,247,41.8,21.9,5.37,46
44,5,38.5,34.3,93.5,5.37,45,150,244,44.3,36.7,5.55,44
42,6,43.8,28.4,91.4,4.75,60,150,239,44.5,29.5,5.69,42
50,2,42.0,37.2,99.3,6.66,60,125,289,80.0,33.1,5.78,50
35,8,35.8,31.0,100.6,4.88,60,150,186,28.7,38.1,5.31,35
50,4,35.3,33.1,118.3,7.1,56,150,299,63.7,36.5,5.98,50
30,3,46.2,30.8,91.7,3.48,60,145,173,48.4,31.1,5.77,30
38,7,33.7,34.5,84.0,6.47,60,150,181,26.4,41.1,4.76,38
36,5,40.8,30.6,91.8,7.27,49,146,213,44.5,31.9,5.92,36
31,5,39.1,29.9,118.4,4.2,50,118,159,30.8,25.8,5.13,31
50,10,45.2,32.1,99.0,5.41,50,150,265,28.2,35.1,5.3,50
44,2,38.7,32.1,104.2,4.88,59,150,233,80.0,39.3,5.3,44
30,0,38.0,35.9,82.6,5.52,60,147,151,80.0,36.3,5.03,30
48,3,39.4,41.3,68.6,7.51,60,119,261,64.7,40.5,5.44,48
33,3,28.1,26.9,89.3,4.0,60,150,171,47.0,28.7,5.18,33
28,5,38.6,37.4,92.1,5.21,48,150,167,32.7,37.2,5.96,28
38,3,37.4,33.8,107.7,6.68,60,150,217,58.9,32.1,5.71,38
42,5,24.1,32.7,102.9,6.02,45,117,215,31.7,29.8,5.12,42
50,3,33.9,27.3,76.6,2.81,60,150,273,69.3,28.5,5.46,50
50,3,39.5,34.6,93.3,5.64,60,150,295,72.6,37.4,5.9,50
45,4,37.8,32.7,92.8,4.88,60,141,222,48.8,28.1,4.93,45
44,7,50.1,38.4,61.3,4.47,60,150,227,44.8,37.0,5.16,44
34,5,44.8,34.2,86.2,5.36,32,150,177,41.4,45.1,5.21,34
44,5,42.2,36.2,103.6,4.34,54,150,258,46.8,40.2,5.86,44
44,3,44.2,29.2,67.7,4.8,60,150,276,72.1,31.8,6.27,44
40,5,43.8,40.5,69.9,3.49,42,150,214,42.3,37.2,5.35,40
44,2,32.8,36.5,72.1,5.51,44,150,236,80.0,42.1,5.36,44
39,7,30.3,27.1,87.1,6.73,55,150,199,37.9,22.5,5.1,39
40,3,28.1,33.8,53.4,3.92,60,95,188,53.4,27.8,4.7,40
44,2,39.2,36.8,76.5,5.93,55,119,250,80.0,39.2,5.68,44
46,8,49.2,34.8,72.5,4.32,49,150,227,35.6,35.7,4.93,46
36,7,30.6,28.7,115.1,5.18,55,138,195,30.4,32.7,5.42,36
48,3,37.1,38.2,79.3,6.32,54,134,264,71.5,34.1,5.5,48
37,1,35.9,29.1,81.8,6.07,60,150,195,80.0,30.0,5.27,37
28,3,31.6,26.6,84.8,5.24,60,150,131,30.0,23.5,4.68,28
36,10,41.2,38.0,62.6,4.22,60,136,177,26.9,38.8,4.92,36
48,3,36.4,30.4,101.7,6.43,57,115,273,67.8,37.1,5.69,48
47,4,29.9,37.3,99.8,5.4,60,150,261,51.0,38.1,5.55,47
19,2,29.9,35.1,107.3,5.18,60,124,85,36.9,39.1,4.47,19
45,3,54.9,31.8,87.5,6.75,60,137,272,80.0,30.7,6.04,45
43,5,35.4,26.9,53.6,4.73,60,150,215,45.6,25.6,5.0,43
35,5,38.1,31.3,81.5,6.29,60,150,179,35.4,26.4,5.11,35
50,10,31.6,33.0,94.9,6.33,51,141,258,31.2,30.4,5.16,50
45,7,32.8,26.2,110.5,5.66,60,127,235,35.8,22.4,5.22,45
45,5,41.6,26.9,88.6,4.89,60,95,248,48.9,25.7,5.51,45
37,4,39.9,28.8,90.5,4.81,60,126,210,52.7,30.9,5.68,37
40,3,37.4,36.7,87.8,6.45,60,150,206,52.7,34.6,5.15,40
50,10,41.3,30.5,61.3,4.49,60,150,237,34.9,31.0,4.74,50
48,9,34.1,31.2,82.0,5.17,59,150,228,31.8,38.1,4.75,48
45,1,32.7,29.0,96.4,4.54,60,150,248,80.0,24.5,5.51,45
50,1,34.9,39.4,91.9,4.1,57,150,261,80.0,39.9,5.22,50
42,9,40.8,32.2,98.1,4.81,60,150,193,25.1,34.4,4.6,42
25,5,33.4,21.8,81.7,4.63,60,150,127,29.1,29.2,5.08,25
33,9,36.4,30.9,71.2,5.05,38,93,170,23.7,38.4,5.15,33
42,3,36.2,30.0,75.3,4.8,60,88,223,62.9,22.8,5.31,42
35,1,34.1,23.3,76.3,6.58,60,137,197,80.0,23.6,5.63,35
39,3,31.3,23.4,85.9,6.44,60,145,223,50.6,25.9,5.72,39
42,7,42.8,26.9,114.5,4.71,59,68,237,36.5,34.7,5.64,42
50,4,39.3,31.8,113.1,5.69,47,150,276,60.3,26.8,5.52,50
49,8,27.2,33.1,83.3,5.86,58,148,256,32.7,28.9,5.22,49
43,4,35.8,40.6,85.8,7.27,36,146,234,52.5,43.6,5.44,43
47,2,22.3,26.6,70.2,6.92,60,150,228,79.0,29.6,4.85,47
35,8,41.5,36.3,99.0,5.46,38,150,168,28.5,33.1,4.8,35
42,3,42.9,20.8,85.8,6.11,60,114,216,55.3,17.3,5.14,42
46,7,41.1,25.3,83.9,6.35,60,150,250,41.6,29.3,5.43,46
43,4,39.1,23.5,105.7,3.68,46,150,220,45.3,30.1,5.12,43
49,7,42.6,30.3,78.6,6.36,40,133,283,39.7,29.2,5.78,49
35,2,42.1,30.5,121.7,4.79,60,150,206,77.4,28.8,5.89,35
33,5,33.1,35.1,87.5,6.29,52,136,169,33.4,37.9,5.12,33
33,3,37.6,30.1,64.5,3.94,60,142,182,52.6,33.6,5.52,33
45,6,30.4,34.9,120.6,5.44,60,150,222,30.6,33.7,4.93,45
47,6,45.6,36.1,94.5,5.85,60,139,267,42.0,32.9,5.68,47
37,7,35.2,33.6,94.0,4.55,60,141,182,30.3,37.0,4.92,37
46,3,43.2,28.1,99.2,6.35,60,92,258,70.9,32.1,5.61,46
35,2,46.5,33.8,100.6,5.64,60,55,224,80.0,36.5,6.4,35
43,4,43.4,36.6,106.3,6.05,60,150,227,50.8,38.0,5.28,43
44,5,39.5,25.5,105.2,5.66,60,150,262,42.0,30.9,5.95,44
41,6,29.2,41.3,97.8,5.65,60,94,214,37.5,46.1,5.22,41
39,4,42.1,30.1,103.0,6.28,60,135,208,49.3,30.0,5.33,39
39,8,31.6,38.0,117.7,5.15,60,123,220,19.4,38.2,5.64,39
36,2,48.3,25.1,103.7,6.25,53,105,226,80.0,24.4,6.28,36
37,6,41.7,29.9,82.9,4.75,60,150,207,42.8,31.5,5.59,37
35,3,37.8,29.4,91.5,5.0,60,150,183,46.0,32.9,5.23,35
42,5,39.2,31.7,83.5,5.61,60,123,231,39.3,29.2,5.5,42
41,7,24.4,25.4,72.1,6.79,60,150,194,32.9,32.4,4.73,41
50,7,31.6,28.5,86.5,4.7,51,57,262,30.8,26.8,5.24,50
45,6,36.2,29.8,111.1,6.85,50,150,268,35.1,19.6,5.96,45
32,3,35.5,26.7,105.2,5.76,60,121,192,54.4,25.1,6.0,32
43,4,33.1,29.3,106.2,5.44,47,150,226,43.7,30.0,5.26,43
50,7,46.2,34.2,85.5,6.06,43,110,262,40.4,32.8,5.24,50
45,4,38.0,17.4,89.7,4.51,60,102,266,57.2,15.4,5.91,45
39,6,38.3,35.8,114.0,5.36,50,150,221,41.4,32.7,5.67,39
35,5,39.8,27.4,86.9,5.82,41,150,194,37.2,33.7,5.54,35
46,6,33.5,29.1,95.0,5.74,53,150,267,38.7,32.4,5.8,46
44,3,35.1,26.3,89.3,5.02,60,121,250,64.3,20.9,5.68,44
35,5,38.0,32.1,96.2,5.02,60,146,180,39.8,27.2,5.14,35
43,8,37.2,23.5,95.8,3.01,60,150,228,31.0,29.1,5.3,43
46,6,38.1,28.9,71.3,5.73,60,145,228,33.8,22.3,4.96,46
31,5,35.0,28.6,70.7,5.53,54,150,161,32.2,31.3,5.19,31
27,2,37.7,31.8,78.0,5.18,60,150,166,69.9,31.1,6.15,27
47,4,33.8,37.7,111.4,5.26,47,150,264,53.6,43.8,5.62,47
48,2,43.0,31.2,114.5,4.9,60,125,289,80.0,36.1,6.02,48
41,10,32.9,30.9,81.6,5.07,60,124,201,29.3,26.9,4.9,41
50,5,48.5,37.2,117.9,4.9,60,113,296,58.6,38.8,5.92,50
31,5,39.3,21.6,102.2,4.52,60,143,179,39.7,22.3,5.77,31
36,1,43.1,21.0,92.0,4.91,48,150,217,80.0,22.6,6.03,36
43,4,34.1,38.2,68.0,7.0,60,94,203,47.6,36.4,4.72,43
49,5,39.7,34.3,102.5,5.6,60,150,285,46.9,35.9,5.82,49
47,3,39.9,30.4,115.2,5.74,60,114,286,75.5,32.5,6.09,47
40,8,40.6,34.1,103.8,5.18,57,145,230,34.8,34.2,5.75,40
40,3,31.4,30.9,84.0,4.95,60,150,195,52.3,33.0,4.88,40
40,4,45.4,43.9,73.6,7.06,60,150,222,53.4,49.0,5.55,40
39,7,42.7,33.8,83.4,5.13,60,150,216,39.3,39.1,5.54,39
37,2,45.1,31.1,97.3,4.14,60,62,219,80.0,33.2,5.92,37
43,5,36.3,28.2,58.8,3.95,55,127,228,43.2,31.0,5.3,43
43,5,52.8,34.1,98.9,5.41,60,150,241,51.6,37.0,5.6,43
37,6,33.5,36.3,74.6,5.79,53,88,188,32.9,31.2,5.08,37
34,8,43.3,34.7,73.7,5.98,60,150,178,36.1,34.4,5.24,34
50,5,35.4,28.3,72.5,4.89,60,150,276,47.9,32.0,5.52,50
29,3,42.0,30.1,86.4,4.55,60,95,161,41.5,27.3,5.55,29
43,6,42.1,30.5,106.3,5.59,60,150,251,40.8,37.3,5.84,43
38,3,39.5,45.8,110.5,5.67,41,150,207,57.6,41.2,5.45,38
41,2,37.4,28.6,89.6,6.11,60,125,212,77.0,20.2,5.17,41
39,1,34.2,27.6,78.7,6.05,60,120,224,80.0,19.4,5.74,39
40,1,47.7,20.2,110.8,4.49,60,150,257,80.0,21.9,6.42,40
37,4,37.5,24.3,88.7,4.57,38,127,222,49.0,25.8,6.0,37
49,4,47.1,36.3,96.0,7.32,60,150,291,64.4,35.5,5.94,49
50,5,26.1,34.7,76.7,7.96,60,107,248,41.1,33.7,4.96,50
40,4,31.8,31.0,108.5,5.29,60,150,194,42.1,36.5,4.85,40
38,8,40.7,37.1,73.3,6.32,56,150,208,30.8,36.8,5.47,38
38,5,32.2,37.0,87.7,6.1,55,98,196,39.9,37.8,5.16,38
41,4,32.0,30.6,96.1,5.41,46,150,205,46.5,32.8,5.0,41
50,3,31.9,31.4,115.2,4.63,34,150,278,69.9,35.1,5.56,50
50,6,33.0,32.7,105.5,5.52,51,146,289,43.5,32.8,5.78,50
48,3,40.0,35.3,87.9,6.32,60,148,272,77.6,42.9,5.67,48
45,6,34.7,34.4,90.6,5.97,55,150,222,39.5,32.6,4.93,45
24,5,22.6,30.2,107.6,4.44,60,150,85,17.3,28.9,3.54,24
41,6,42.9,37.1,131.3,3.51,26,146,230,39.8,38.0,5.61,41
50,7,37.4,34.4,83.1,5.21,60,61,254,40.2,30.1,5.08,50
38,5,35.4,35.8,86.3,6.16,60,150,202,34.7,29.5,5.32,38
31,2,45.2,31.6,84.5,7.33,60,52,161,61.2,34.2,5.19,31
50,9,41.3,32.1,78.1,4.56,60,150,278,34.2,28.9,5.56,50
46,5,45.5,32.6,92.8,6.86,60,134,243,46.5,31.5,5.28,46
39,10,30.2,36.3,88.6,6.36,60,150,173,26.2,37.1,4.44,39
26,6,42.3,30.7,81.0,5.73,60,139,119,31.6,29.4,4.58,26
48,6,45.5,32.6,113.7,6.27,60,148,270,45.7,45.8,5.62,48
46,7,42.6,41.6,90.2,8.0,58,118,235,34.0,30.0,5.11,46
46,4,34.5,36.4,67.4,4.88,60,130,240,44.9,39.3,5.22,46
40,4,45.9,30.1,77.1,6.09,56,118,220,50.0,39.1,5.5,40
44,8,28.0,34.0,62.8,6.14,60,150,211,25.9,32.8,4.8,44
46,3,34.5,30.4,90.2,4.99,60,150,252,66.1,26.1,5.48,46
36,5,35.8,31.5,80.4,3.95,60,57,180,38.8,27.1,5.0,36
32,1,32.3,37.6,101.1,5.54,60,150,183,80.0,34.0,5.72,32
40,7,42.6,28.2,119.0,5.34,50,128,244,36.0,26.8,6.1,40
47,5,43.8,30.1,101.2,5.4,60,150,264,48.2,24.8,5.62,47
35,3,36.7,39.1,86.8,3.71,60,66,200,51.8,44.4,5.71,35
43,4,35.0,25.6,88.9,6.67,60,150,264,53.2,31.3,6.14,43
36,2,44.2,38.7,83.8,7.19,60,130,199,78.1,37.2,5.53,36
35,10,38.0,26.7,89.6,3.75,58,98,185,26.6,21.0,5.29,35
48,3,37.3,28.5,90.8,5.12,60,121,279,69.5,32.9,5.81,48
38,3,44.2,30.6,80.7,5.62,60,118,214,64.0,29.0,5.63,38
45,6,21.5,34.1,77.9,5.49,60,150,234,30.8,32.4,5.2,45
50,0,40.8,30.2,100.3,5.03,60,101,295,80.0,33.4,5.9,50
42,7,48.2,25.1,94.6,4.87,32,150,242,39.9,26.0,5.76,42
33,5,48.4,29.0,87.7,6.14,60,131,169,38.6,27.2,5.12,33
40,0,38.5,30.3,68.4,2.98,57,150,212,80.0,27.3,5.3,40
50,2,37.3,33.7,85.9,4.81,60,147,274,80.0,32.1,5.48,50
43,1,43.1,28.3,55.8,5.23,60,150,247,80.0,22.8,5.74,43
32,7,47.1,38.9,103.1,4.64,53,123,174,34.3,41.2,5.44,32
33,7,41.7,28.4,97.6,3.64,58,150,182,33.6,28.8,5.52,33
49,3,35.5,33.2,98.1,4.74,60,150,278,70.4,33.3,5.67,49
49,1,39.9,28.5,98.7,6.05,60,150,293,80.0,28.5,5.98,49
45,5,35.8,30.0,103.2,5.53,60,117,254,51.3,22.9,5.64,45
42,3,48.3,38.4,92.1,6.19,60,146,225,65.8,42.3,5.36,42
41,6,39.8,35.4,122.3,4.49,60,150,235,36.6,37.4,5.73,41
40,6,44.1,29.7,86.3,4.5,46,141,235,38.4,32.0,5.88,40
50,2,45.3,26.7,94.3,5.78,41,150,284,80.0,27.5,5.68,50
36,4,37.0,29.9,83.4,4.91,60,150,218,45.9,30.8,6.06,36
28,3,38.0,26.7,102.8,6.77,47,117,173,51.6,28.4,6.18,28
49,4,46.2,37.5,97.2,5.14,60,150,269,60.5,41.3,5.49,49
46,5,34.0,43.2,115.8,4.65,51,150,250,45.8,50.5,5.43,46
41,4,28.7,31.4,81.0,3.98,60,72,208,43.8,27.8,5.07,41
38,3,46.8,27.7,68.6,6.21,60,105,228,62.3,26.1,6.0,38
38,2,37.1,28.3,78.8,5.9,55,132,205,78.3,31.4,5.39,38
50,4,37.8,29.9,114.9,4.86,60,99,297,65.5,29.7,5.94,50
41,4,42.4,27.9,93.1,6.29,60,132,228,59.0,29.9,5.56,41
44,8,42.1,31.6,121.8,6.63,60,150,243,29.5,32.6,5.52,44
43,4,37.8,30.1,85.7,5.96,60,150,248,47.5,39.2,5.77,43
30,4,38.5,34.1,102.8,3.43,53,123,159,43.0,24.3,5.3,30
37,4,42.3,29.8,77.6,5.34,60,53,225,52.2,32.2,6.08,37
50,5,39.7,25.5,77.1,6.2,52,150,267,43.9,21.6,5.34,50
35,8,35.8,29.9,79.6,6.72,60,90,168,30.5,31.6,4.8,35
44,2,48.9,29.0,96.6,6.25,60,150,256,80.0,34.9,5.82,44
50,5,44.2,31.5,95.7,6.03,60,99,291,52.9,31.9,5.82,50
30,4,35.9,28.5,104.1,6.34,60,150,165,37.5,25.8,5.5,30
40,5,45.0,36.9,102.5,5.27,60,142,218,48.7,38.9,5.45,40
45,7,36.8,36.9,95.8,6.7,60,120,228,36.7,39.2,5.07,45
44,5,35.8,37.2,82.2,3.64,60,150,239,40.0,35.6,5.43,44
40,7,40.3,40.5,67.4,4.26,60,129,192,30.3,40.1,4.8,40
50,5,44.4,33.9,75.5,6.51,60,150,287,52.3,34.9,5.74,50
34,3,30.0,33.2,76.0,5.78,60,136,177,47.9,30.6,5.21,34
25,2,33.4,27.2,102.9,6.63,54,150,148,61.6,34.3,5.92,25
50,4,36.2,33.4,87.8,6.03,60,71,257,51.7,37.7,5.14,50
41,1,35.1,34.4,66.6,6.1,60,101,243,80.0,36.9,5.93,41
42,4,44.9,36.2,73.6,7.18,60,143,222,52.0,39.8,5.29,42
38,3,42.3,32.2,85.6,5.01,60,124,217,60.1,30.7,5.71,38
50,8,36.1,32.8,72.6,5.36,60,150,242,36.1,25.9,4.84,50
44,6,34.9,24.4,84.4,4.4,60,131,245,39.4,20.4,5.57,44
50,7,32.3,39.9,81.8,5.69,54,150,255,32.3,38.2,5.1,50
25,5,33.4,30.7,105.9,4.58,60,150,113,30.3,29.9,4.52,25
37,6,37.3,28.0,131.1,3.34,60,86,197,33.2,30.7,5.32,37
36,7,37.8,27.7,64.7,7.41,60,150,194,31.8,26.8,5.39,36
43,6,31.9,26.5,112.3,6.29,58,150,249,40.3,26.9,5.79,43
45,6,37.1,36.6,72.5,6.71,60,150,255,42.5,35.4,5.67,45
32,3,37.9,33.5,91.0,5.31,44,104,176,56.1,35.8,5.5,32
50,0,44.3,34.2,71.8,4.44,58,150,298,80.0,36.7,5.96,50
46,3,36.5,35.5,86.2,5.23,60,119,249,67.3,41.2,5.41,46
27,4,28.1,37.2,108.0,6.62,53,147,146,32.1,40.1,5.41,27
