over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
27,5,39.4,6.4,88.1,1,9.0
27,9,23.3,6.05,56.6,1,1.0
36,9,31.9,5.65,81.3,1,3.0
13,4,27.9,6.72,78.6,1,2.0
17,8,38.1,3.26,98.4,1,3.0
13,2,46.7,4.78,84.6,1,4.0
15,4,41.8,4.88,37.0,1,2.0
9,2,33.9,5.8,81.7,0,9.0
2,0,32.3,6.16,60.9,0,9.0
48,9,32.0,5.5,69.1,2,5.0
4,0,54.0,3.92,110.1,0,9.0
45,9,38.5,5.99,56.2,2,6.0
1,0,39.6,5.65,95.9,0,10.0
39,9,21.1,3.74,79.9,1,2.0
17,2,28.6,5.15,76.0,1,6.0
26,9,37.6,5.95,70.4,1,5.0
15,4,34.0,7.48,96.4,1,5.0
25,9,39.1,5.5,98.6,1,1.0
23,7,39.0,6.45,55.5,1,3.0
27,4,42.8,5.5,113.0,1,9.0
20,8,23.0,3.98,89.4,1,1.0
27,9,29.2,4.05,97.8,1,2.0
42,8,37.2,6.23,66.4,2,5.0
22,7,32.8,5.66,80.8,1,3.0
19,9,35.5,5.12,89.4,1,2.0
7,0,38.9,6.05,79.4,0,12.0
18,2,32.0,5.55,86.0,1,5.0
7,3,39.5,5.63,67.0,0,10.0
10,0,42.4,5.14,96.3,0,5.0
48,9,38.5,4.27,98.9,2,4.0
5,3,43.8,7.53,144.1,0,7.0
25,4,20.6,7.18,89.4,1,6.0
42,9,33.3,7.41,113.5,2,11.0
48,9,45.1,4.85,54.6,2,5.0
8,0,31.1,4.68,50.8,0,5.0
9,1,30.0,5.0,84.1,0,5.0
19,5,37.0,6.79,125.7,1,7.0
28,9,37.9,5.5,139.5,1,2.0
48,9,33.7,5.5,76.2,2,4.0
11,3,52.7,5.94,78.3,1,8.0
9,5,40.3,4.62,100.9,0,10.0
13,9,30.8,3.87,86.1,1,5.0
44,9,26.5,5.66,86.6,2,2.0
2,1,41.2,4.88,102.7,0,6.0
20,8,30.6,5.48,144.3,1,2.0
6,1,55.2,2.28,116.1,0,9.0
8,2,41.4,4.43,89.4,0,2.0
46,9,42.5,5.45,53.1,2,8.0
1,0,40.0,3.68,111.5,0,2.0
17,3,47.0,3.72,71.0,1,3.0
46,9,18.8,5.55,123.5,2,2.0
31,7,28.4,6.34,117.1,1,5.0
4,0,46.3,4.43,102.1,0,4.0
24,6,50.0,5.5,75.1,1,2.0
49,9,28.1,5.21,80.3,2,7.0
21,8,23.5,3.63,81.9,1,1.0
27,8,39.3,6.92,105.2,1,8.0
27,7,41.9,5.28,98.1,1,4.0
34,9,39.2,5.29,118.4,1,3.0
10,4,37.5,5.95,122.2,0,9.0
42,9,23.2,3.63,73.1,2,8.0
50,9,35.0,6.6,99.5,2,8.0
8,2,36.2,6.76,99.3,0,6.0
41,9,33.6,5.67,88.1,2,6.0
41,9,22.7,6.05,108.8,2,2.0
38,9,42.7,5.11,99.8,1,6.0
19,5,44.9,6.54,78.5,1,13.0
24,7,31.6,4.51,87.2,1,1.0
42,7,36.5,5.46,83.0,2,9.0
8,4,34.0,5.53,75.4,0,3.0
42,9,34.1,5.45,88.3,2,6.0
47,9,41.9,5.5,64.1,2,4.0
35,9,42.1,8.13,99.5,1,6.0
18,4,46.6,5.37,118.1,1,6.0
28,8,46.4,6.06,91.0,1,2.0
3,0,36.6,4.54,108.9,0,6.0
47,9,60.7,6.74,93.1,2,13.0
18,5,50.4,4.88,69.6,1,7.0
3,1,32.7,9.27,130.1,0,9.0
40,9,39.0,3.5,41.6,2,3.0
33,9,22.1,8.08,89.4,1,5.0
32,6,38.2,6.69,74.6,1,4.0
3,1,51.4,4.15,121.6,0,8.0
38,9,60.3,8.28,89.4,1,10.0
32,9,37.0,4.39,141.1,1,2.0
40,9,40.7,5.12,90.7,2,3.0
42,9,42.8,3.94,74.8,2,11.0
11,7,53.8,5.32,55.8,1,3.0
11,3,30.1,5.44,112.1,1,4.0
47,9,59.2,6.5,73.3,2,10.0
27,7,35.5,8.43,81.6,1,7.0
22,5,28.6,4.88,114.6,1,2.0
15,2,35.5,2.2,111.1,1,2.0
32,9,31.5,6.28,77.8,1,2.0
38,9,41.4,5.5,80.9,1,7.0
1,0,24.8,7.68,54.9,0,2.0
28,7,39.1,5.46,48.9,1,3.0
50,9,43.3,4.59,105.3,2,5.0
15,2,49.9,4.28,107.5,1,3.0
15,3,43.4,6.25,97.1,1,4.0
44,9,49.4,5.17,93.7,2,9.0
4,4,33.2,7.26,75.9,0,4.0
20,5,41.2,5.25,119.4,1,5.0
23,5,20.2,7.2,54.3,1,2.0
40,9,37.1,3.84,80.6,2,5.0
7,6,41.1,3.41,89.4,0,4.0
22,3,41.8,6.5,90.0,1,6.0
8,3,25.4,4.94,90.0,0,4.0
40,9,34.9,5.18,79.6,2,3.0
32,9,36.0,4.29,100.8,1,5.0
25,3,34.6,4.2,65.7,1,5.0
20,3,43.8,5.5,87.1,1,3.0
8,3,36.3,5.48,98.6,0,3.0
47,9,38.8,4.23,83.3,2,7.0
33,6,34.1,6.45,90.1,1,4.0
16,5,46.5,6.91,94.3,1,5.0
21,7,47.1,5.37,54.8,1,5.0
37,9,35.5,6.7,56.7,1,3.0
36,9,60.8,4.3,92.7,1,4.0
24,8,31.9,6.19,77.8,1,3.0
16,4,46.1,5.5,79.0,1,2.0
33,9,30.4,4.55,101.4,1,1.0
33,8,44.2,7.96,70.2,1,5.0
30,8,43.6,5.78,41.7,1,3.0
4,2,29.9,4.79,123.1,0,2.0
24,7,37.0,5.52,114.2,1,8.0
31,9,52.9,5.5,113.9,1,5.0
48,9,31.5,4.11,67.6,2,5.0
27,9,38.0,4.96,89.4,1,2.0
18,2,40.7,5.04,64.6,1,5.0
28,9,37.7,4.53,88.8,1,2.0
9,3,24.2,7.0,83.0,0,4.0
5,0,44.6,4.58,68.4,0,2.0
34,9,38.1,4.38,100.1,1,3.0
50,9,38.0,4.08,84.8,2,5.0
43,9,39.9,3.96,124.5,2,5.0
30,9,38.5,6.73,91.7,1,5.0
3,1,41.0,5.81,39.0,0,9.0
50,9,30.1,6.33,53.8,2,3.0
23,3,50.5,6.72,131.9,1,10.0
15,6,35.0,5.1,82.8,1,4.0
45,9,35.1,7.27,94.8,2,8.0
38,9,48.3,4.75,90.2,1,5.0
38,9,40.0,4.19,118.3,1,5.0
14,3,36.1,5.95,51.9,1,2.0
50,9,41.3,5.67,116.6,2,10.0
23,9,43.0,5.67,115.2,1,7.0
27,7,37.1,6.72,90.1,1,5.0
38,9,45.4,5.63,98.3,1,5.0
33,9,27.8,5.88,82.6,1,2.0
9,2,40.1,7.13,56.3,0,7.0
16,5,44.4,5.82,101.6,1,2.0
19,7,43.0,6.09,94.9,1,2.0
48,9,20.1,3.8,95.3,2,5.0
36,5,37.0,9.96,99.6,1,13.0
19,7,28.3,3.59,77.9,1,1.0
37,8,48.3,5.5,119.9,1,5.0
37,9,34.9,4.82,90.2,1,2.0
20,5,47.4,8.03,100.8,1,9.0
21,6,28.3,4.78,84.6,1,5.0
45,9,41.1,6.03,111.0,2,11.0
29,9,38.1,4.82,92.1,1,4.0
8,1,60.1,4.25,88.3,0,8.0
36,9,47.4,6.18,114.1,1,8.0
30,9,46.9,4.64,55.5,1,2.0
26,5,54.2,5.75,84.4,1,6.0
37,9,40.3,6.25,77.7,1,2.0
46,9,37.2,7.79,97.5,2,5.0
17,8,36.3,3.99,96.3,1,1.0
21,6,40.6,5.32,89.8,1,4.0
10,2,15.8,5.37,75.7,0,3.0
33,9,38.0,5.5,89.5,1,3.0
21,8,39.8,8.58,96.5,1,10.0
18,8,36.8,5.29,86.4,1,2.0
35,9,25.8,2.48,112.2,1,1.0
21,7,36.8,5.26,102.2,1,1.0
24,5,25.7,5.36,90.4,1,3.0
23,6,52.2,5.21,43.1,1,2.0
13,2,35.9,4.64,85.6,1,5.0
7,1,21.5,3.91,102.6,0,2.0
42,9,36.3,8.09,84.4,2,17.0
5,1,45.2,5.88,96.1,0,10.0
17,7,39.4,5.27,85.5,1,4.0
34,9,30.7,8.05,94.6,1,7.0
7,3,32.6,4.46,118.0,0,8.0
33,8,35.7,6.22,105.7,1,4.0
37,6,34.5,4.0,64.1,1,5.0
34,9,27.9,6.4,56.8,1,1.0
16,5,37.5,4.14,98.9,1,3.0
1,0,27.3,6.06,113.4,0,7.0
45,9,45.6,7.84,56.8,2,13.0
17,9,46.6,5.61,85.8,1,2.0
41,8,30.0,2.87,137.5,2,3.0
10,2,32.3,5.54,84.6,0,9.0
9,2,34.6,6.08,140.5,0,7.0
39,9,37.7,6.58,89.4,1,6.0
47,9,40.1,7.27,77.1,2,8.0
44,9,41.7,7.33,75.9,2,12.0
38,6,41.5,5.34,64.4,1,7.0
13,2,50.4,4.71,56.2,1,8.0
46,9,38.5,4.16,85.6,2,4.0
34,9,27.6,4.85,92.9,1,2.0
9,4,25.1,6.07,75.7,0,7.0
7,4,51.1,3.88,80.5,0,5.0
44,9,42.1,4.39,118.9,2,6.0
14,4,39.7,6.17,109.4,1,8.0
39,9,41.6,4.72,84.8,1,2.0
7,1,39.3,5.94,98.6,0,7.0
15,4,41.5,4.52,57.3,1,4.0
15,6,35.0,5.85,95.4,1,5.0
15,2,46.4,5.5,88.8,1,7.0
34,9,33.8,3.22,82.5,1,3.0
46,9,30.8,6.65,90.7,2,7.0
46,9,24.5,4.66,87.4,2,9.0
38,9,36.1,5.2,63.7,1,2.0
11,1,48.1,4.67,89.4,1,3.0
49,9,34.3,6.15,109.0,2,4.0
28,9,27.0,5.9,82.2,1,1.0
28,3,40.3,6.15,89.4,1,6.0
36,9,32.8,4.84,40.9,1,5.0
39,9,50.4,5.44,130.1,1,7.0
48,9,38.0,6.0,86.5,2,2.0
30,9,27.8,7.35,105.3,1,5.0
31,9,36.6,5.87,71.0,1,2.0
38,9,32.0,4.3,83.9,1,5.0
13,4,28.7,5.82,84.9,1,4.0
16,3,37.6,5.3,94.8,1,2.0
32,9,44.5,3.1,91.8,1,4.0
4,1,37.3,3.29,71.6,0,6.0
17,5,33.9,5.42,71.3,1,1.0
36,9,20.4,5.52,88.4,1,5.0
49,9,32.7,5.15,54.9,2,3.0
26,8,38.0,6.56,73.5,1,7.0
20,3,27.3,4.38,86.9,1,2.0
23,6,48.3,3.84,97.9,1,7.0
35,9,33.3,5.5,120.1,1,2.0
28,9,39.5,4.77,80.5,1,5.0
2,0,34.8,5.43,90.7,0,6.0
27,9,28.6,4.54,52.7,1,5.0
21,8,41.5,2.93,96.7,1,1.0
36,9,33.2,5.5,71.8,1,5.0
44,9,31.3,5.65,83.8,2,12.0
49,9,19.0,4.15,99.5,2,4.0
31,8,48.4,3.09,100.4,1,2.0
19,8,38.0,6.25,60.9,1,1.0
23,6,46.9,7.35,106.0,1,5.0
9,3,43.0,5.39,89.4,0,6.0
47,9,46.9,5.82,115.3,2,8.0
43,8,38.0,5.83,119.2,2,8.0
43,9,27.0,2.72,122.1,2,2.0
17,4,38.0,6.57,61.5,1,4.0
17,5,39.0,6.99,98.0,1,8.0
43,9,34.3,7.7,58.5,2,8.0
28,8,43.9,4.97,116.0,1,4.0
36,9,40.5,4.14,118.9,1,2.0
25,9,43.1,5.5,109.6,1,10.0
23,9,29.8,6.1,81.5,1,1.0
32,9,45.8,6.55,100.9,1,4.0
41,7,38.0,4.72,79.0,2,11.0
17,4,46.7,5.83,90.3,1,8.0
41,9,45.7,4.24,88.2,2,6.0
13,1,43.5,5.5,50.0,1,9.0
21,8,37.1,5.08,73.8,1,2.0
46,9,43.7,8.31,135.4,2,7.0
48,9,46.9,6.16,88.3,2,5.0
47,9,42.9,2.92,93.2,2,3.0
16,2,39.6,5.5,89.8,1,8.0
43,9,43.7,5.94,81.8,2,11.0
47,9,33.8,4.93,90.7,2,3.0
49,9,50.1,4.18,81.9,2,4.0
2,1,24.5,6.29,44.3,0,8.0
38,9,38.3,4.35,105.7,1,5.0
50,9,34.8,6.19,122.3,2,9.0
39,7,32.9,4.24,66.7,1,3.0
12,1,40.4,4.86,81.7,1,5.0
39,9,29.0,6.65,120.0,1,2.0
6,4,55.2,6.09,74.6,0,7.0
25,9,27.2,5.54,97.8,1,5.0
32,8,30.4,5.46,176.5,1,3.0
23,8,29.6,5.61,102.6,1,3.0
35,9,39.6,4.55,91.4,1,2.0
13,1,46.1,3.68,107.6,1,3.0
31,9,42.2,6.18,105.5,1,5.0
33,9,49.8,5.5,76.8,1,2.0
32,5,31.4,6.23,55.3,1,1.0
15,2,43.3,5.81,101.9,1,8.0
16,6,35.6,4.05,104.9,1,5.0
13,6,39.8,6.55,84.0,1,7.0
24,3,46.9,6.08,122.9,1,6.0
30,9,24.5,6.41,118.9,1,5.0
19,3,53.9,6.74,105.5,1,11.0
21,6,36.8,7.4,84.4,1,3.0
15,2,25.1,4.16,48.2,1,4.0
11,2,32.5,3.95,86.5,1,2.0
33,8,38.8,5.68,53.3,1,1.0
41,9,32.5,4.39,42.9,2,4.0
15,4,21.6,4.19,102.9,1,2.0
44,9,38.8,6.96,113.4,2,9.0
29,9,32.2,4.29,51.0,1,5.0
9,4,43.2,5.49,84.9,0,5.0
19,7,29.5,3.54,89.7,1,5.0
1,0,56.1,5.58,84.2,0,8.0
2,0,42.1,6.92,62.4,0,10.0
17,2,39.6,6.96,116.6,1,5.0
23,8,43.0,6.75,63.0,1,4.0
40,9,23.4,5.41,51.0,2,1.0
7,0,34.0,5.5,62.5,0,8.0
42,9,52.3,6.02,99.6,2,9.0
12,2,38.0,4.97,84.7,1,6.0
7,1,37.5,5.96,74.6,0,5.0
35,9,34.3,6.56,100.6,1,4.0
39,9,49.7,3.91,96.7,1,2.0
31,9,36.0,4.23,43.9,1,5.0
6,0,28.0,5.33,100.4,0,5.0
6,3,38.0,4.03,113.6,0,10.0
20,8,27.0,4.02,87.5,1,3.0
23,9,37.2,5.0,85.3,1,3.0
50,9,38.0,6.69,127.9,2,9.0
15,4,32.4,6.67,75.8,1,3.0
10,2,29.5,5.89,86.7,0,6.0
48,9,33.7,5.72,96.6,2,5.0
8,1,45.9,5.5,91.0,0,16.0
2,0,22.8,4.85,84.6,0,1.0
22,7,48.1,5.79,91.8,1,6.0
21,6,46.7,4.79,121.4,1,5.0
31,5,42.1,3.96,106.2,1,7.0
44,6,39.0,6.92,88.5,2,11.0
47,9,40.2,5.13,72.7,2,11.0
15,9,49.4,6.33,75.4,1,3.0
50,8,24.0,5.2,109.0,2,6.0
32,5,43.8,7.0,58.1,1,8.0
4,0,32.0,4.3,138.1,0,3.0
47,9,44.6,6.9,89.4,2,13.0
7,2,33.1,6.57,62.4,0,5.0
30,9,43.7,3.35,93.6,1,1.0
40,9,25.6,4.88,74.0,2,4.0
13,7,38.0,6.72,81.6,1,4.0
14,4,37.1,7.46,59.8,1,4.0
24,6,49.5,6.36,85.2,1,8.0
45,9,42.3,5.02,47.5,2,7.0
12,4,42.2,4.34,78.0,1,3.0
34,7,44.9,6.18,73.5,1,3.0
23,9,34.8,4.99,80.0,1,2.0
6,3,42.9,5.04,74.7,0,10.0
36,9,33.4,5.23,90.7,1,2.0
42,9,35.5,5.5,107.8,2,8.0
29,6,36.5,7.67,97.2,1,4.0
9,4,33.6,6.73,116.0,0,9.0
8,1,37.5,5.51,80.0,0,8.0
22,6,36.0,4.42,96.5,1,5.0
26,8,32.3,6.3,97.3,1,7.0
28,6,36.9,7.5,113.0,1,4.0
13,3,39.2,6.7,89.4,1,9.0
26,7,29.2,5.75,105.8,1,2.0
15,5,41.3,4.91,72.9,1,3.0
35,9,34.1,5.91,78.6,1,1.0
40,9,39.6,6.89,82.8,2,13.0
33,9,38.0,5.78,99.1,1,3.0
1,1,38.0,5.38,68.3,0,8.0
50,9,45.6,4.68,71.0,2,7.0
2,0,29.6,8.61,77.1,0,11.0
50,9,42.2,4.43,91.0,2,10.0
2,0,49.6,4.32,71.3,0,15.0
26,9,30.4,5.7,95.3,1,2.0
6,0,31.0,5.26,82.8,0,6.0
5,1,43.9,6.73,103.2,0,13.0
35,9,38.0,6.77,91.3,1,3.0
37,9,31.8,4.04,125.0,1,5.0
6,2,29.9,4.59,92.4,0,3.0
49,9,44.0,4.45,65.6,2,13.0
17,5,32.5,6.44,89.4,1,4.0
16,4,35.7,6.01,89.4,1,2.0
15,3,32.0,5.05,71.8,1,5.0
24,8,47.2,5.76,120.3,1,5.0
9,1,31.1,5.5,83.8,0,5.0
22,7,38.0,4.61,77.1,1,5.0
11,3,38.0,3.94,93.6,1,1.0
3,1,43.5,5.67,71.9,0,10.0
19,9,44.1,5.67,109.3,1,5.0
34,9,48.0,4.32,105.3,1,4.0
39,9,27.9,6.01,92.6,1,1.0
18,7,36.2,6.77,101.8,1,3.0
17,4,57.4,4.26,80.0,1,9.0
40,8,35.6,5.11,59.9,2,8.0
35,9,33.5,5.5,83.5,1,1.0
42,9,37.8,5.49,80.0,2,8.0
46,9,42.2,3.85,49.3,2,3.0
42,9,42.1,4.97,68.8,2,5.0
47,9,33.1,4.93,65.4,2,7.0
21,8,33.3,5.3,68.9,1,2.0
20,5,35.6,5.35,116.7,1,5.0
17,3,32.2,7.38,100.2,1,8.0
12,3,28.1,5.25,109.3,1,5.0
38,9,52.5,3.44,100.2,1,2.0
36,9,34.7,5.61,111.7,1,2.0
41,9,35.2,7.6,90.5,2,10.0
9,1,35.4,5.3,120.3,0,8.0
25,7,37.4,4.97,65.4,1,5.0
12,6,41.5,5.13,88.6,1,2.0
45,9,34.3,6.2,69.5,2,8.0
14,6,47.1,5.13,114.8,1,3.0
8,2,42.8,3.68,98.4,0,2.0
29,5,36.5,4.69,113.7,1,5.0
44,9,32.7,5.42,61.9,2,2.0
46,9,46.7,6.14,78.0,2,3.0
5,0,36.7,4.8,54.3,0,6.0
17,3,28.1,5.14,97.2,1,1.0
8,1,46.2,5.55,81.4,0,11.0
16,2,32.2,4.57,105.1,1,6.0
27,6,44.9,5.5,90.6,1,3.0
15,4,17.9,6.06,47.4,1,2.0
4,2,35.1,4.08,56.8,0,3.0
26,6,47.3,5.87,91.6,1,7.0
3,4,38.0,4.19,99.3,0,1.0
12,1,42.8,4.22,45.7,1,6.0
1,1,30.8,4.7,88.3,0,3.0
5,1,40.8,7.14,69.7,0,11.0
22,9,38.0,3.44,67.8,1,1.0
43,9,39.9,4.94,76.9,2,8.0
39,9,54.3,5.47,92.5,1,7.0
5,0,48.4,6.9,75.9,0,9.0
2,0,44.3,7.84,89.4,0,9.0
17,7,44.4,4.99,92.3,1,7.0
33,9,30.7,6.15,83.0,1,1.0
38,9,34.2,5.39,71.2,1,1.0
42,9,25.7,5.38,83.8,2,2.0
18,5,27.8,5.83,83.0,1,5.0
9,3,30.9,3.6,90.9,0,2.0
2,0,37.8,5.5,85.0,0,9.0
8,2,28.2,6.04,93.3,0,7.0
4,1,37.7,4.47,89.0,0,10.0
44,9,36.8,6.05,106.4,2,8.0
14,1,28.9,5.5,121.7,1,1.0
42,9,50.2,5.61,89.7,2,8.0
28,9,27.4,5.5,77.6,1,2.0
27,5,46.9,5.24,61.3,1,3.0
23,8,20.0,4.33,102.9,1,2.0
41,7,36.9,5.5,72.0,2,5.0
3,2,28.4,5.97,137.0,0,5.0
5,0,32.8,6.61,145.6,0,10.0
22,7,52.5,5.43,85.7,1,3.0
20,8,35.2,4.94,56.7,1,5.0
28,7,38.0,3.18,103.1,1,5.0
37,9,41.9,5.65,132.0,1,4.0
30,9,35.2,4.67,63.8,1,5.0
13,6,39.2,4.74,128.0,1,4.0
17,7,30.7,7.44,53.0,1,3.0
38,9,31.1,3.34,60.9,1,2.0
11,4,31.7,3.5,96.2,1,1.0
26,6,44.4,5.78,110.3,1,9.0
27,9,36.2,5.04,88.7,1,1.0
38,9,29.6,5.5,99.0,1,3.0
36,9,39.3,5.83,112.1,1,4.0
24,9,38.6,5.81,114.4,1,1.0
16,3,42.6,4.33,77.6,1,6.0
19,8,34.1,4.79,72.7,1,5.0
21,6,37.4,5.56,111.1,1,1.0
11,5,41.4,5.7,99.1,1,3.0
32,9,29.9,5.5,101.8,1,4.0
11,6,45.1,4.8,76.8,1,4.0
33,5,38.1,5.92,102.8,1,8.0
38,9,29.2,6.64,68.1,1,1.0
49,9,29.1,5.56,94.9,2,4.0
6,1,37.2,5.5,92.2,0,3.0
38,9,33.6,5.22,92.4,1,3.0
5,3,44.0,5.5,105.6,0,8.0
17,8,35.7,4.37,69.6,1,1.0
9,4,40.4,5.14,103.5,0,8.0
9,3,31.2,6.04,90.4,0,5.0
9,3,37.8,4.43,89.4,0,2.0
3,1,48.5,5.41,63.6,0,5.0
42,9,36.8,5.27,127.8,2,4.0
4,1,33.6,7.63,88.6,0,10.0
20,8,31.1,6.37,82.9,1,5.0
35,9,37.8,6.35,67.1,1,4.0
50,6,38.0,6.6,111.8,2,9.0
43,9,27.1,5.5,110.2,2,5.0
7,0,37.6,7.15,106.4,0,11.0
50,9,24.3,5.69,88.8,2,3.0
33,7,34.7,5.45,105.0,1,5.0
9,7,40.1,4.04,73.5,0,3.0
23,7,25.4,5.02,94.4,1,2.0
46,9,38.0,3.38,88.9,2,3.0
20,2,40.3,5.2,95.3,1,6.0
10,1,39.0,4.81,53.7,0,7.0
44,9,40.7,5.02,127.4,2,14.0
48,9,30.2,3.84,122.4,2,7.0
49,9,40.3,6.34,67.0,2,4.0
48,9,33.2,6.21,101.5,2,8.0
44,9,43.7,7.53,60.3,2,10.0
23,8,19.5,7.49,91.7,1,1.0
10,1,35.7,5.69,46.1,0,5.0
31,9,38.0,6.73,84.2,1,5.0
12,6,48.8,5.81,80.2,1,6.0
24,9,38.7,4.99,113.1,1,4.0
33,9,39.5,5.17,123.4,1,1.0
48,9,41.0,6.27,123.8,2,8.0
15,5,48.0,10.41,113.2,1,9.0
13,5,34.9,6.9,91.6,1,5.0
37,9,26.8,5.8,97.8,1,1.0
1,0,38.0,6.08,97.7,0,7.0
29,9,43.3,6.07,66.4,1,4.0
38,9,39.8,5.39,112.9,1,3.0
28,6,35.9,6.41,103.8,1,3.0
20,4,33.3,5.31,104.7,1,4.0
42,9,39.4,4.29,44.4,2,4.0
19,4,39.7,6.08,99.1,1,5.0
36,9,41.8,6.24,110.1,1,5.0
24,9,29.1,5.33,89.7,1,1.0
2,0,23.9,5.87,80.0,0,7.0
27,7,30.7,6.65,62.8,1,4.0
3,1,27.2,5.44,61.3,0,7.0
47,9,26.8,4.96,93.1,2,5.0
31,3,50.6,4.65,85.3,1,6.0
19,6,19.9,5.2,85.0,1,2.0
25,9,41.8,7.34,120.6,1,1.0
31,8,45.3,5.26,64.9,1,2.0
14,6,45.9,5.93,83.1,1,5.0
15,5,40.2,5.11,123.9,1,5.0
21,7,48.6,5.01,83.8,1,3.0
13,4,52.3,5.5,91.3,1,6.0
38,9,35.6,5.62,86.5,1,1.0
6,3,41.6,4.88,104.1,0,5.0
42,9,48.2,7.03,48.9,2,9.0
18,5,31.1,5.37,85.9,1,1.0
29,4,36.0,5.45,91.1,1,2.0
8,1,33.0,5.28,70.0,0,11.0
20,7,41.7,5.95,96.9,1,3.0
38,9,22.8,7.29,105.7,1,1.0
14,3,49.5,4.25,99.0,1,5.0
7,2,42.3,5.83,125.6,0,10.0
27,7,42.7,3.62,81.3,1,1.0
9,8,19.1,6.97,100.0,0,3.0
16,3,29.7,5.37,99.5,1,2.0
23,8,49.9,3.71,85.3,1,1.0
29,5,36.6,3.97,112.7,1,2.0
32,9,24.2,6.48,95.8,1,1.0
34,8,38.0,3.5,89.4,1,2.0
43,9,43.4,5.83,105.0,2,8.0
4,1,42.3,4.99,80.0,0,7.0
19,2,36.8,5.27,83.5,1,2.0
1,0,47.1,4.69,85.0,0,3.0
1,1,38.0,4.36,104.7,0,5.0
11,4,42.3,5.5,111.6,1,6.0
30,8,39.1,6.19,86.8,1,4.0
45,9,36.9,5.15,85.7,2,6.0
39,9,35.0,6.01,49.1,1,1.0
33,9,35.3,5.21,75.8,1,1.0
39,9,38.3,6.23,71.1,1,3.0
9,5,35.7,6.0,96.2,0,5.0
42,9,43.9,4.85,87.9,2,9.0
45,9,33.7,4.36,71.8,2,4.0
5,1,50.5,6.65,93.1,0,14.0
24,8,33.4,4.52,88.6,1,1.0
42,9,45.4,5.5,39.2,2,7.0
24,4,45.7,5.54,112.2,1,7.0
43,9,39.3,4.94,110.2,2,6.0
47,9,38.6,6.02,85.2,2,6.0
24,8,32.2,7.14,97.1,1,5.0
3,4,33.9,6.25,83.5,0,6.0
18,7,39.8,5.66,57.9,1,2.0
11,4,37.6,7.45,133.3,1,7.0
24,9,47.5,3.49,89.4,1,5.0
30,9,34.4,4.17,108.8,1,1.0
24,9,34.8,4.94,84.3,1,1.0
10,2,24.7,7.2,112.5,0,8.0
16,1,43.1,6.63,62.6,1,5.0
34,8,42.4,3.44,85.1,1,4.0
2,0,45.8,4.98,104.8,0,10.0
11,3,46.3,3.91,77.5,1,2.0
45,9,44.3,5.45,108.2,2,6.0
5,1,44.6,6.58,96.1,0,16.0
21,9,42.9,6.67,94.2,1,4.0
11,2,44.1,5.82,75.6,1,8.0
6,1,23.3,4.99,98.1,0,2.0
22,7,29.2,5.39,128.7,1,4.0
27,9,27.9,6.32,93.5,1,1.0
9,8,48.2,8.32,101.1,0,7.0
4,3,31.7,4.08,104.1,0,3.0
7,1,33.0,7.41,67.1,0,11.0
33,9,38.0,5.79,87.3,1,4.0
44,9,28.1,6.48,86.7,2,7.0
10,2,41.0,5.72,47.5,0,6.0
17,8,21.0,7.19,105.8,1,1.0
18,9,28.6,5.9,71.4,1,1.0
19,3,39.6,4.72,103.6,1,6.0
13,3,28.1,6.04,74.8,1,5.0
3,0,48.4,6.85,130.8,0,10.0
27,6,38.4,5.5,84.4,1,6.0
18,4,47.1,3.01,128.4,1,2.0
18,6,40.9,5.36,89.4,1,7.0
14,8,37.9,5.62,88.9,1,2.0
47,9,30.0,5.45,121.3,2,6.0
31,9,45.4,4.91,71.6,1,4.0
21,2,41.5,7.09,91.0,1,9.0
11,3,54.7,2.65,100.8,1,4.0
41,9,44.6,5.61,98.1,2,6.0
45,9,34.8,5.63,90.9,2,3.0
2,0,40.3,8.01,88.1,0,13.0
47,9,41.4,5.48,106.9,2,6.0
35,9,47.3,6.03,93.5,1,1.0
5,0,48.6,5.65,109.3,0,9.0
38,9,36.7,5.61,89.4,1,3.0
6,0,28.3,7.62,103.0,0,9.0
3,2,23.2,4.17,112.7,0,4.0
6,1,28.9,5.5,83.8,0,2.0
23,9,38.0,6.41,112.1,1,6.0
31,9,50.0,5.81,86.9,1,6.0
21,6,50.2,5.16,62.0,1,7.0
7,0,45.7,5.42,83.4,0,10.0
10,2,47.8,6.6,75.5,0,12.0
43,9,38.0,6.08,97.5,2,11.0
49,9,25.9,4.64,84.3,2,3.0
38,9,38.0,5.79,92.6,1,3.0
6,3,21.7,5.44,110.3,0,6.0
41,9,29.1,6.06,119.7,2,9.0
35,9,34.0,5.11,95.9,1,2.0
27,9,38.0,4.05,111.7,1,5.0
8,2,39.1,6.31,86.5,0,5.0
50,9,32.5,6.16,58.7,2,8.0
23,4,42.6,7.2,66.4,1,6.0
3,1,32.6,3.92,86.1,0,5.0
11,3,38.1,5.42,105.9,1,8.0
21,6,29.1,5.22,86.1,1,5.0
4,1,46.7,5.02,113.7,0,7.0
17,7,38.2,3.65,126.6,1,3.0
24,8,43.4,4.22,72.2,1,5.0
48,7,28.3,5.82,132.5,2,6.0
5,1,39.4,4.9,57.3,0,6.0
29,4,42.6,4.51,127.0,1,4.0
46,9,21.6,7.22,89.3,2,8.0
41,9,47.3,8.35,85.3,2,13.0
47,9,28.0,5.43,89.8,2,8.0
9,1,39.7,3.7,74.0,0,4.0
