overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
17,2,33.6,26.2,138.0,9.54,36,50,162,68.4,31.2,9.53,17
17,6,32.1,27.4,144.3,6.21,36,50,116,27.9,23.0,6.82,17
20,1,26.9,31.9,125.4,8.51,36,50,171,80.0,36.2,8.55,20
9,8,29.1,24.5,102.1,8.95,36,50,46,17.1,21.8,5.11,9
19,3,31.0,26.1,137.0,8.14,36,50,146,43.3,24.9,7.68,19
17,8,27.2,30.8,126.1,9.11,36,50,121,18.9,31.2,7.12,17
16,4,27.2,21.5,130.4,7.69,36,50,110,29.6,16.6,6.88,16
15,6,34.6,30.2,126.2,7.56,36,50,127,29.7,33.1,8.47,15
13,6,28.0,33.8,150.0,8.35,36,50,65,18.2,30.9,5.0,13
15,6,33.0,23.9,129.0,8.38,36,50,97,26.1,23.6,6.47,15
15,5,25.2,25.3,111.6,8.28,36,50,106,22.9,29.1,7.07,15
20,4,26.5,33.0,122.7,7.99,36,50,139,32.6,35.1,6.95,20
18,3,38.4,28.9,114.7,8.99,36,50,142,43.7,33.2,7.89,18
17,2,36.6,28.2,145.6,8.21,36,50,148,57.1,26.7,8.71,17
14,5,22.1,20.7,140.5,9.26,36,50,93,23.0,22.2,6.64,14
18,3,38.1,15.0,139.3,8.91,36,50,152,42.2,12.3,8.44,18
18,6,42.2,29.4,131.6,5.68,36,50,160,33.8,31.3,8.89,18
16,5,41.1,29.0,115.9,10.38,36,50,123,33.5,24.8,7.69,16
16,8,33.2,29.9,155.9,5.68,36,50,128,20.9,35.3,8.0,16
20,4,31.9,20.9,133.3,6.07,36,50,150,35.4,19.8,7.5,20
15,9,24.9,21.8,107.0,5.98,36,50,91,21.9,20.2,6.07,15
14,3,24.2,22.5,134.7,7.99,36,50,104,22.5,21.7,7.43,14
20,5,22.1,30.7,132.0,7.86,36,50,148,27.1,33.1,7.4,20
17,6,34.6,25.3,146.0,8.59,36,50,142,27.9,28.7,8.35,17
16,8,19.2,15.0,158.7,7.78,36,50,107,16.2,22.3,6.69,16
20,2,30.9,26.2,153.7,7.63,36,50,191,69.2,30.5,9.55,20
16,7,40.9,30.7,118.8,7.73,36,50,102,30.3,29.5,6.38,16
17,6,33.0,28.9,120.9,7.98,36,50,119,24.8,30.3,7.0,17
15,3,32.6,25.7,114.1,8.53,36,50,109,38.3,23.4,7.27,15
15,5,33.9,32.3,133.4,7.28,36,50,112,27.3,32.7,7.47,15
19,4,26.4,20.3,133.3,8.56,36,50,135,25.8,27.2,7.11,19
15,7,25.7,32.2,109.1,8.38,36,50,83,19.7,26.8,5.53,15
19,2,24.3,15.0,106.4,8.94,36,50,151,55.3,12.0,7.95,19
14,7,30.8,25.5,124.1,7.97,36,50,94,20.6,23.9,6.71,14
15,5,35.2,21.6,129.1,6.04,36,50,92,25.3,26.3,6.13,15
19,4,23.3,22.7,122.9,8.62,36,50,130,34.1,23.6,6.84,19
14,2,32.9,28.5,119.8,8.66,36,50,102,44.5,25.8,7.29,14
11,8,33.3,24.4,141.2,8.26,36,50,75,16.2,23.6,6.82,11
14,8,36.1,35.5,152.8,8.14,36,50,116,22.8,35.0,8.29,14
17,3,30.5,29.0,133.1,8.98,36,50,135,36.4,30.5,7.94,17
16,3,26.5,25.9,130.8,7.34,36,50,125,34.1,27.2,7.81,16
15,9,37.8,21.0,125.4,8.49,36,50,121,17.2,20.7,8.07,15
17,5,39.3,22.9,120.9,6.23,36,50,151,30.9,19.8,8.88,17
15,7,30.8,26.1,148.0,8.59,36,50,115,26.7,27.2,7.67,15
19,5,31.1,23.7,99.0,7.39,36,50,150,25.9,25.0,7.89,19
17,5,27.3,25.8,125.0,8.65,36,50,108,26.8,29.7,6.35,17
13,4,27.1,26.4,145.8,8.64,36,50,61,23.4,28.6,4.69,13
17,10,30.1,25.7,125.0,7.52,36,50,129,20.5,25.6,7.59,17
17,5,39.0,15.0,141.0,9.94,36,50,145,28.0,12.0,8.53,17
11,7,32.8,28.8,122.1,7.08,36,50,77,22.0,26.9,7.0,11
12,3,32.1,26.9,112.5,7.83,36,50,81,27.3,28.4,6.75,12
20,4,26.6,24.2,132.3,10.3,36,50,150,30.6,25.2,7.5,20
15,4,27.8,23.5,134.8,7.74,36,50,122,24.5,22.2,8.13,15
15,3,29.1,29.1,143.1,7.12,36,50,122,38.7,30.4,8.13,15
19,5,35.0,34.1,144.1,10.36,36,50,140,24.4,37.6,7.37,19
19,6,36.2,22.5,148.2,8.26,36,50,130,26.6,34.0,6.84,19
14,4,22.3,20.1,116.7,7.89,36,50,107,26.6,20.3,7.64,14
15,4,31.7,34.8,139.6,8.17,36,50,113,26.3,38.9,7.53,15
19,6,35.6,15.0,122.6,6.34,36,50,168,28.8,17.8,8.84,19
18,2,31.2,34.2,143.1,7.31,36,50,124,53.8,26.8,6.89,18
17,3,37.3,17.7,126.2,8.31,36,50,159,49.0,31.6,9.35,17
16,6,40.2,23.8,151.1,7.6,36,50,135,28.9,27.2,8.44,16
18,4,27.4,25.8,138.9,9.8,36,50,128,28.5,25.4,7.11,18
17,3,23.4,28.2,112.2,8.06,36,50,120,31.9,31.5,7.06,17
16,6,31.7,22.1,96.3,6.48,36,50,113,20.9,26.8,7.06,16
10,4,37.9,17.0,143.9,8.27,29,50,72,25.5,20.8,7.2,10
13,5,34.2,34.5,133.5,7.19,36,50,74,22.1,32.9,5.69,13
16,4,23.9,23.6,163.5,7.11,36,50,132,27.6,28.7,8.25,16
17,1,33.3,27.9,123.5,9.04,36,50,128,80.0,23.9,7.53,17
18,5,29.5,22.2,158.7,7.22,36,46,134,25.8,15.9,7.44,18
17,5,32.5,28.3,133.5,7.87,36,50,133,28.6,30.7,7.82,17
16,6,37.8,22.4,131.4,7.25,36,50,132,31.4,23.5,8.25,16
20,2,36.0,31.2,139.3,9.16,36,50,169,58.7,27.1,8.45,20
14,8,29.8,25.0,140.6,7.38,36,50,102,20.0,32.1,7.29,14
20,4,29.3,27.1,158.3,9.6,36,50,179,43.3,30.5,8.95,20
12,3,40.2,24.8,131.7,5.98,36,50,101,31.6,25.1,8.42,12
15,7,27.7,28.5,124.0,8.97,36,50,88,16.0,35.1,5.87,15
14,5,34.8,24.6,131.8,9.77,36,50,123,31.3,25.9,8.79,14
12,5,33.1,23.9,158.4,6.7,36,50,81,19.0,19.8,6.75,12
20,10,39.2,26.1,139.0,7.91,36,50,145,18.6,29.1,7.25,20
17,2,32.7,26.1,144.2,7.38,36,50,122,49.6,33.3,7.18,17
12,0,32.0,29.9,122.6,8.02,36,50,79,61.9,30.3,6.58,12
19,3,33.4,35.3,108.6,10.01,36,50,144,38.9,34.5,7.58,19
13,3,22.1,20.9,129.3,6.5,36,50,90,28.4,22.7,6.92,13
11,5,32.6,31.4,132.1,7.71,36,50,98,22.0,31.2,8.91,11
15,3,31.4,27.8,147.7,9.18,36,50,124,37.9,26.1,8.27,15
16,5,18.1,26.7,142.9,8.52,36,50,107,16.4,23.8,6.69,16
20,3,27.9,21.3,116.6,5.31,36,50,153,42.9,22.5,7.65,20
20,3,33.5,28.6,133.3,8.14,36,50,175,46.2,31.4,8.75,20
18,4,31.8,26.7,132.8,7.38,36,50,114,30.2,22.1,6.33,18
17,7,44.1,32.4,101.3,6.97,36,50,116,32.9,31.0,6.82,17
13,5,38.8,28.2,126.2,7.86,36,50,90,28.6,39.1,6.92,13
17,5,36.2,30.2,143.6,6.84,36,50,148,31.2,34.2,8.71,17
17,3,38.2,23.2,107.7,7.3,36,50,165,47.5,25.8,9.71,17
16,5,37.8,34.5,109.9,5.99,36,50,118,28.4,31.2,7.38,16
17,2,26.8,30.5,112.1,8.01,36,50,126,45.3,36.1,7.41,17
15,7,24.3,21.1,127.1,9.23,36,50,100,27.1,16.5,6.67,15
16,3,22.1,27.8,93.4,6.42,36,50,92,31.8,21.8,5.75,16
17,2,33.2,30.8,116.5,8.43,36,50,140,54.7,33.2,8.24,17
18,8,43.2,28.8,112.5,6.82,36,50,114,24.8,29.7,6.33,18
14,7,24.6,22.7,155.1,7.68,36,50,105,20.3,26.7,7.5,14
19,3,31.1,32.2,119.3,8.82,36,50,147,45.7,28.1,7.74,19
14,1,29.9,23.1,121.8,8.57,36,50,100,67.4,24.0,7.14,14
11,3,25.6,20.6,124.8,7.74,36,50,62,13.8,17.5,5.64,11
14,10,35.2,32.0,102.6,6.72,36,50,87,19.1,32.8,6.21,14
19,3,30.4,24.4,141.7,8.93,36,50,156,42.0,31.1,8.21,19
19,4,23.9,31.3,139.8,7.9,36,50,150,32.0,32.1,7.89,19
7,2,23.9,29.1,147.3,7.68,36,50,34,19.2,33.1,4.86,7
18,3,48.9,25.8,127.5,9.25,36,50,164,60.2,24.7,9.11,18
17,5,29.4,20.9,93.6,7.23,36,50,110,30.6,19.6,6.47,17
14,5,32.1,25.3,121.5,8.79,36,50,95,23.0,20.4,6.79,14
20,10,25.6,27.0,134.9,8.83,36,50,138,21.6,24.4,6.9,20
18,7,26.8,20.2,150.5,8.16,36,50,127,24.1,16.4,7.06,18
18,5,35.6,20.9,128.6,7.39,36,50,140,33.5,19.7,7.78,18
14,4,33.9,22.8,130.5,7.31,36,50,114,35.9,24.9,8.14,14
16,3,31.4,30.7,127.8,8.95,36,50,110,31.1,28.6,6.88,16
20,10,35.3,24.5,101.3,6.99,36,50,117,25.3,25.0,5.85,20
19,9,28.1,25.2,122.0,7.67,36,50,111,21.6,32.1,5.84,19
18,1,26.7,23.0,136.4,7.04,36,50,140,80.0,18.5,7.78,18
20,1,28.9,33.4,131.9,6.6,36,50,141,80.0,33.9,7.05,20
17,9,34.8,26.2,138.1,7.31,36,50,94,16.1,28.4,5.53,17
10,5,27.4,15.8,121.7,7.13,36,50,67,19.5,23.2,6.7,10
13,9,30.4,24.9,111.2,7.55,36,50,89,15.9,32.4,6.85,13
16,3,30.2,24.0,115.3,7.3,36,50,116,39.1,16.8,7.25,16
14,1,28.1,17.3,116.3,9.08,36,50,113,80.0,17.6,8.07,14
15,3,25.3,17.4,125.9,8.94,36,50,125,28.6,19.9,8.33,15
17,7,36.8,20.9,154.5,7.21,36,46,138,25.6,28.7,8.12,17
20,4,33.3,25.8,153.1,8.19,36,50,156,39.9,20.8,7.8,20
19,8,21.2,27.1,123.3,8.36,36,50,133,21.1,22.9,7.0,19
17,4,29.8,34.6,125.8,9.77,36,50,129,34.3,37.6,7.59,17
18,2,16.3,20.6,110.2,9.42,36,50,108,40.6,23.6,6.0,18
14,8,35.5,30.3,139.0,7.96,36,50,84,19.8,27.1,6.0,14
16,3,36.9,15.0,125.8,8.61,36,50,108,31.3,12.0,6.75,16
18,7,35.1,19.3,123.9,8.85,36,50,136,29.5,23.3,7.56,18
17,4,33.1,17.5,145.7,6.18,36,50,115,27.1,24.1,6.76,17
19,7,36.6,24.3,118.6,8.86,36,50,160,26.8,23.2,8.42,19
14,2,36.1,24.5,161.7,7.29,36,50,122,49.8,22.8,8.71,14
13,5,27.1,29.1,127.5,8.79,36,50,88,21.2,31.9,6.77,13
13,3,31.6,24.1,104.5,6.44,36,50,101,34.0,27.6,7.77,13
18,6,24.4,28.9,160.6,7.94,36,50,114,17.4,27.7,6.33,18
18,6,39.6,30.1,134.5,8.35,36,50,147,27.6,26.9,8.17,18
15,7,29.2,27.6,134.0,7.05,36,50,95,20.5,31.0,6.33,15
18,3,37.2,22.1,139.2,8.85,36,50,145,45.9,26.1,8.06,18
14,2,40.5,27.8,140.6,8.14,36,41,140,53.7,30.5,10.0,14
17,4,37.4,30.6,146.3,8.55,36,50,122,32.7,32.0,7.18,17
17,5,33.5,19.5,145.2,8.16,36,50,151,26.3,24.9,8.88,17
16,6,23.2,35.3,137.8,8.15,36,50,112,24.9,40.1,7.0,16
15,4,36.1,24.1,143.0,8.78,36,50,110,32.2,24.0,7.33,15
15,8,25.6,32.0,157.7,7.65,36,50,121,10.0,32.2,8.07,15
14,2,42.3,19.1,143.7,8.75,36,50,137,57.4,18.4,9.79,14
14,6,35.7,23.9,122.9,7.25,36,50,111,30.8,25.5,7.93,14
14,3,31.8,23.4,131.5,7.5,36,50,99,26.8,26.9,7.07,14
17,5,33.2,25.7,123.5,8.11,36,50,132,25.0,23.2,7.76,17
16,7,18.4,19.4,112.1,9.29,36,50,92,21.8,26.4,5.75,16
20,7,25.6,22.5,126.5,7.2,36,42,142,18.1,20.8,7.1,20
18,6,30.2,23.8,151.1,9.35,36,50,160,21.9,13.6,8.89,18
12,3,29.5,20.7,145.2,8.26,36,50,108,35.2,19.1,9.0,12
17,4,27.1,23.3,146.2,7.94,36,50,121,25.5,24.0,7.12,17
20,7,40.2,28.2,125.5,8.56,36,50,142,27.7,26.8,7.1,20
18,4,32.0,15.0,129.7,7.01,36,50,156,38.3,13.0,8.67,18
15,6,32.3,29.8,154.0,7.86,36,50,122,29.1,26.7,8.13,15
14,5,33.8,21.4,126.9,8.32,36,50,110,24.7,27.7,7.86,14
18,6,27.5,23.1,135.0,8.24,36,50,154,25.0,26.4,8.56,18
17,3,29.1,20.3,129.3,7.52,36,50,139,39.7,14.9,8.18,17
14,5,32.0,26.1,136.2,7.52,36,50,96,27.3,21.2,6.86,14
17,8,31.2,17.5,135.8,5.51,36,50,123,20.7,23.1,7.24,17
18,6,32.1,22.9,111.3,8.23,36,50,114,20.0,16.3,6.33,18
12,5,29.0,22.6,110.7,8.03,36,50,83,20.4,25.3,6.92,12
11,2,31.7,25.8,118.0,7.68,36,50,103,48.6,25.1,9.36,11
18,4,27.8,31.7,151.4,7.76,36,50,144,33.2,37.8,8.0,18
19,2,37.0,25.2,154.5,7.4,36,50,172,63.0,30.1,9.05,19
16,10,26.9,24.9,121.6,7.57,36,50,99,20.8,20.9,6.19,16
20,5,42.5,31.2,157.9,7.4,36,50,176,41.8,32.8,8.8,20
12,5,33.3,15.6,142.2,7.02,36,50,101,28.0,16.3,8.42,12
14,1,37.1,15.0,132.0,7.41,36,50,127,80.0,16.6,9.07,14
17,4,28.1,32.2,108.0,9.5,36,50,98,29.4,30.4,5.76,17
19,5,33.7,28.3,142.5,8.1,36,50,162,29.7,29.9,8.53,19
19,3,33.9,24.4,155.2,8.24,36,50,175,50.9,26.5,9.21,19
16,8,34.6,28.1,143.8,7.68,36,50,134,25.2,28.2,8.38,16
16,3,25.4,24.9,124.0,7.45,36,50,99,30.7,27.0,6.19,16
16,4,39.4,37.9,113.6,9.56,36,50,126,36.6,43.0,7.88,16
15,7,36.7,27.8,123.4,7.63,36,50,118,28.5,33.1,7.87,15
15,2,39.1,25.1,137.3,6.64,36,44,132,53.1,27.2,8.8,15
17,5,30.3,22.2,98.8,6.45,36,50,123,28.2,25.0,7.24,17
17,5,46.8,28.1,138.9,7.91,36,50,137,36.7,31.0,8.06,17
15,6,27.5,30.3,114.6,8.29,36,50,101,21.8,25.2,6.73,15
13,8,37.3,28.7,113.7,8.48,36,50,91,27.2,28.4,7.0,13
20,5,29.4,22.3,112.5,7.39,36,50,156,31.1,26.0,7.8,20
11,3,36.0,24.1,126.4,7.05,36,50,87,24.3,21.3,7.91,11
17,6,36.1,24.5,146.3,8.09,36,50,146,27.9,31.3,8.59,17
15,3,33.5,39.8,150.5,8.17,36,50,114,36.6,35.2,7.6,15
16,2,31.4,22.6,129.6,8.61,36,50,110,44.0,14.2,6.88,16
15,1,28.2,21.6,118.7,8.55,36,50,126,80.0,13.4,8.4,15
16,1,41.7,15.0,150.8,6.99,36,50,160,80.0,16.7,10.0,16
15,4,31.5,18.3,128.7,7.07,36,50,135,33.6,19.8,9.0,15
19,4,41.1,30.3,136.0,9.82,36,50,168,43.6,29.5,8.84,19
20,5,20.1,28.7,116.7,10.46,36,50,128,24.3,27.7,6.4,20
16,4,25.8,25.0,148.5,7.79,36,50,98,25.3,30.5,6.12,16
15,8,34.7,31.1,113.3,8.82,36,50,115,21.4,30.8,7.67,15
15,5,26.2,31.0,127.7,8.6,36,50,103,26.4,31.8,6.87,15
16,4,26.0,24.6,136.1,7.91,36,50,103,28.8,26.8,6.44,16
20,3,25.9,25.4,155.2,7.13,36,50,158,43.5,29.1,7.9,20
20,6,27.0,26.7,145.5,8.02,36,50,169,29.1,26.8,8.45,20
19,3,34.0,29.3,127.9,8.82,36,50,155,51.8,36.9,8.16,19
18,6,28.7,28.4,130.6,8.47,36,50,114,26.3,26.6,6.33,18
9,5,16.6,24.2,147.6,6.94,36,50,30,10.0,22.9,3.33,9
16,6,36.9,31.1,171.3,6.01,34,50,128,27.2,32.0,8.0,16
20,7,31.4,28.4,123.1,7.71,36,43,134,27.6,24.1,6.7,20
15,5,29.4,29.8,126.3,8.66,36,50,109,21.2,23.5,7.27,15
12,2,39.2,25.6,124.5,9.83,36,40,83,35.4,28.2,6.92,12
20,9,35.3,26.1,118.1,7.06,36,50,158,23.8,22.9,7.9,20
18,5,39.5,26.6,132.8,9.36,36,50,129,30.4,25.5,7.17,18
15,10,24.2,30.3,128.6,8.86,36,50,74,17.9,31.1,4.93,15
10,6,36.3,24.7,121.0,8.23,36,50,53,22.6,23.4,5.3,10
19,6,39.5,26.6,153.7,8.77,36,50,153,31.6,39.8,8.05,19
18,7,36.6,35.6,130.2,10.5,36,50,121,21.9,24.0,6.72,18
18,4,28.5,30.4,107.4,7.38,36,50,126,25.4,33.3,7.0,18
16,4,39.9,24.1,117.1,8.59,36,50,124,33.2,33.1,7.75,16
17,8,22.0,28.0,102.8,8.64,36,50,100,15.2,26.8,5.88,17
18,3,28.5,24.4,130.2,7.49,36,50,138,40.9,20.1,7.67,18
14,5,29.8,25.5,120.4,6.45,36,42,90,25.6,21.1,6.43,14
12,1,26.3,31.6,141.1,8.04,36,50,100,73.2,28.0,8.33,12
16,7,36.6,22.2,159.0,7.84,36,50,148,25.4,20.8,9.25,16
19,5,37.8,24.1,141.2,7.9,36,50,153,32.5,18.8,8.05,19
14,3,30.7,33.1,126.8,6.21,36,45,116,32.6,38.4,8.29,14
17,4,29.0,19.6,128.9,9.17,36,50,159,35.0,25.3,9.35,17
14,2,38.2,32.7,123.8,9.69,36,50,109,48.7,31.2,7.79,14
14,10,32.0,20.7,129.6,6.25,36,50,101,19.1,15.0,7.21,14
19,3,31.3,22.5,130.8,7.62,36,50,163,43.9,26.9,8.58,19
15,3,38.2,24.6,120.7,8.12,36,50,121,43.0,23.0,8.07,15
18,6,15.5,28.1,117.9,7.99,36,50,126,17.6,26.4,7.0,18
20,0,34.8,24.2,140.3,7.53,36,50,175,80.0,27.4,8.75,20
17,7,42.2,19.1,134.6,7.37,36,50,143,29.0,20.0,8.41,17
13,5,42.4,23.0,127.7,8.64,36,50,88,26.4,21.2,6.77,13
16,0,32.5,24.3,108.4,5.48,36,50,116,80.0,21.3,7.25,16
20,2,31.3,27.7,125.9,7.31,36,50,154,58.9,26.1,7.7,20
17,1,37.1,22.3,95.8,7.73,36,50,142,80.0,16.8,8.35,17
12,7,41.1,32.9,143.1,7.14,36,50,90,24.7,35.2,7.5,12
13,7,35.7,22.4,137.6,6.14,36,50,101,24.3,22.8,7.77,13
19,3,29.5,27.2,138.1,7.24,36,50,155,43.4,27.3,8.16,19
19,1,33.9,22.5,138.7,8.55,36,50,171,80.0,22.5,9.0,19
18,5,29.8,24.0,143.2,8.03,36,50,146,35.9,16.9,8.11,18
16,3,42.3,32.4,132.1,8.69,36,50,117,41.8,36.3,7.31,16
16,6,33.8,29.4,162.3,6.99,36,50,134,24.1,31.4,8.38,16
16,6,38.1,23.7,126.3,7.0,36,50,139,26.4,26.0,8.69,16
20,2,39.3,20.7,134.3,8.28,36,50,164,66.0,21.5,8.2,20
14,4,31.0,23.9,123.4,7.41,36,50,129,30.2,24.8,9.21,14
11,3,32.0,20.7,142.8,9.27,36,50,104,35.4,22.4,9.45,11
19,4,40.2,31.5,137.2,7.64,36,50,147,39.8,35.3,7.74,19
18,5,28.0,37.2,155.8,7.15,36,50,136,29.7,44.5,7.56,18
16,4,22.7,25.4,121.0,6.48,36,47,107,26.3,21.8,6.69,16
15,3,40.8,21.7,108.6,8.71,36,50,135,41.3,20.1,9.0,15
15,2,31.1,22.3,118.8,8.4,36,50,112,48.0,25.4,7.47,15
20,4,31.8,23.9,154.9,7.36,36,50,177,45.1,23.7,8.85,20
16,4,36.4,21.9,133.1,8.79,36,50,126,41.3,23.9,7.88,16
17,8,36.1,25.6,161.8,9.13,36,50,132,18.8,26.6,7.76,17
17,4,31.8,24.1,125.7,8.46,36,50,143,29.4,33.2,8.41,17
12,4,32.5,28.1,142.8,5.93,36,50,87,29.8,18.3,7.25,12
15,4,36.3,23.8,117.6,7.84,36,41,138,36.8,26.2,9.2,15
20,5,33.7,19.5,117.1,8.7,36,50,147,27.1,15.6,7.35,20
14,8,29.8,23.9,119.6,9.22,36,50,84,21.8,25.6,6.0,14
17,2,42.9,23.0,136.6,8.75,36,50,145,65.1,28.9,8.53,17
20,5,38.2,25.5,135.7,8.53,36,50,171,36.1,25.9,8.55,20
12,4,29.9,22.5,144.1,8.84,36,50,93,24.3,19.8,7.75,12
16,5,39.0,30.9,142.5,7.77,36,50,122,34.8,32.9,7.62,16
18,7,30.8,30.9,135.8,9.2,36,50,120,25.1,33.2,6.67,18
17,5,29.8,31.2,122.2,6.14,36,50,128,24.3,29.6,7.53,17
16,7,34.3,34.5,107.4,6.76,36,50,96,19.7,34.1,6.0,16
20,5,38.4,27.9,115.5,9.01,36,50,167,35.5,28.9,8.35,20
13,3,24.0,27.2,116.0,8.28,36,50,90,28.1,24.6,6.92,13
10,2,27.4,21.2,142.9,9.13,36,50,88,41.2,28.3,8.8,10
20,4,30.2,27.4,127.8,8.53,36,46,137,31.3,31.7,6.85,20
16,1,29.1,28.4,106.6,8.6,36,50,141,80.0,30.9,8.81,16
17,4,38.9,30.2,113.6,9.68,36,50,123,34.8,33.8,7.24,17
15,3,36.3,26.2,125.6,7.51,36,50,124,39.1,24.7,8.27,15
20,8,30.1,26.8,112.6,7.86,36,50,122,24.7,19.9,6.1,20
17,6,28.9,18.4,124.4,6.9,36,50,135,26.0,14.4,7.94,17
20,7,26.3,33.9,121.8,8.19,36,50,135,19.6,32.2,6.75,20
10,5,27.4,24.7,145.9,7.08,36,50,53,20.7,23.9,5.3,10
14,6,31.3,22.0,171.1,5.84,36,50,101,21.2,24.7,7.21,14
14,7,31.8,21.7,104.7,9.91,36,50,104,21.7,20.8,7.43,14
17,6,25.9,20.5,152.3,8.79,36,50,144,27.4,20.9,8.47,17
18,6,31.1,30.6,112.5,9.21,36,50,147,29.3,29.4,8.17,18
13,3,31.9,27.5,131.0,7.81,36,50,101,38.7,29.8,7.77,13
20,0,38.3,28.2,111.8,6.94,36,50,178,80.0,30.7,8.9,20
18,3,30.5,29.5,126.2,7.73,36,50,136,42.3,35.2,7.56,18
11,4,22.1,31.2,148.0,9.12,36,50,83,20.3,34.1,7.55,11
17,7,35.5,25.3,127.7,9.04,36,50,125,22.8,21.0,7.35,17
13,1,34.6,19.9,104.7,10.41,36,50,93,68.1,21.4,7.15,13
18,10,37.0,21.7,123.9,9.04,36,50,124,15.2,24.4,6.89,18
20,5,32.5,17.7,118.2,8.6,36,50,164,36.9,19.6,8.2,20
15,4,27.1,25.6,140.1,8.3,36,50,127,27.0,27.6,8.47,15
20,3,22.9,27.7,133.9,8.3,36,50,141,42.3,27.3,7.05,20
15,2,30.2,31.6,112.0,7.88,36,50,107,44.5,33.7,7.13,15
14,5,26.8,24.4,138.2,6.52,36,50,107,24.6,24.5,7.64,14
19,8,32.6,36.6,128.0,8.03,36,50,130,26.0,39.0,6.84,19
19,6,31.5,17.8,149.4,7.93,36,50,150,33.3,23.4,7.89,19
15,6,31.2,23.8,137.9,7.17,36,50,121,26.9,25.7,8.07,15
11,3,28.1,32.3,98.8,9.23,36,50,58,22.1,24.9,5.27,11
17,1,37.4,23.5,152.3,9.12,36,48,170,80.0,31.8,10.0,17
16,4,30.5,21.2,154.9,8.18,36,50,155,38.4,20.1,9.69,16
20,5,36.0,28.9,137.4,8.95,36,49,159,30.6,23.2,7.95,20
12,5,28.7,32.6,121.4,9.51,36,50,88,24.1,41.3,7.33,12
10,6,23.0,25.8,133.8,9.21,36,50,63,16.4,30.0,6.3,10
13,2,39.6,20.9,131.6,7.91,36,50,114,48.4,24.0,8.77,13
17,3,36.1,16.7,127.4,6.66,36,50,136,36.9,12.1,8.0,17
13,6,37.8,27.3,124.8,8.21,36,50,80,22.9,16.5,6.15,13
18,5,34.0,33.6,142.3,7.8,36,50,150,33.5,33.1,8.33,18
16,5,20.9,27.2,160.1,8.14,36,50,131,31.9,29.9,8.19,16
13,4,45.6,24.6,120.5,8.14,36,50,105,35.0,24.6,8.08,13
17,7,41.1,15.4,130.7,7.68,36,50,137,29.6,14.3,8.06,17
18,3,33.6,26.2,140.4,8.11,36,50,137,40.7,28.1,7.61,18
20,3,30.1,20.9,135.2,8.9,36,50,163,42.4,18.9,8.15,20
12,7,29.0,21.0,148.1,7.73,36,50,97,21.9,15.1,8.08,12
17,6,37.1,24.8,129.3,10.23,36,50,123,27.6,25.3,7.24,17
11,8,30.7,29.8,112.1,7.32,36,50,69,17.7,37.6,6.27,11
16,4,25.4,18.5,98.7,8.91,36,50,104,31.3,20.7,6.5,16
17,2,32.7,40.8,132.3,9.2,36,50,124,48.5,45.9,7.29,17
16,2,24.9,35.5,159.3,7.75,36,50,113,47.0,37.0,7.06,16
15,4,37.8,19.1,131.4,8.34,36,50,133,35.1,18.5,8.87,15
12,10,28.7,32.9,136.5,8.69,36,50,63,16.3,33.8,5.25,12
19,4,29.2,24.8,141.1,6.06,36,50,153,33.1,19.5,8.05,19
14,7,33.2,24.6,141.1,6.78,36,50,107,19.9,20.5,7.64,14
15,5,25.8,25.1,169.7,7.54,36,50,109,24.8,22.8,7.27,15
14,3,31.4,23.4,124.9,7.53,36,50,119,41.7,25.5,8.5,14
17,4,32.1,18.1,113.4,7.73,36,50,123,30.1,22.8,7.24,17
20,3,30.5,24.4,126.0,8.5,36,50,164,45.7,25.7,8.2,20
14,6,21.8,31.9,139.1,9.47,36,50,100,19.4,32.4,7.14,14
16,4,40.6,28.9,144.8,7.93,36,50,136,34.4,34.2,8.5,16
15,3,33.1,24.2,113.9,8.51,36,50,129,39.3,16.0,8.6,15
11,1,34.5,29.4,131.2,8.37,36,50,109,80.0,23.7,9.91,11
19,7,21.2,32.0,139.5,6.81,36,50,105,15.5,30.9,5.53,19
16,4,22.9,20.9,128.8,7.6,36,50,119,28.5,24.8,7.44,16
17,4,31.1,17.1,147.6,9.45,36,50,153,33.9,18.0,9.0,17
12,4,24.0,25.4,145.8,6.28,36,50,94,19.7,31.6,7.83,12
17,4,30.6,29.0,107.2,8.32,36,50,126,27.9,30.5,7.41,17
13,8,31.5,28.2,107.3,8.38,36,50,90,24.4,29.9,6.92,13
18,2,26.3,20.5,106.5,8.94,36,50,116,41.9,13.8,6.44,18
19,4,25.1,26.0,130.4,7.82,36,50,150,35.4,26.3,7.89,19
18,9,17.7,29.0,132.1,7.22,36,50,119,18.1,33.0,6.61,18
19,1,29.0,19.3,134.0,7.87,36,50,155,80.0,25.2,8.16,19
16,4,41.3,29.9,116.0,8.74,36,50,116,29.2,32.0,7.25,16
17,3,24.6,23.9,117.1,9.38,36,50,126,37.8,31.4,7.41,17
16,2,26.7,25.8,101.6,7.23,36,50,95,42.0,25.3,5.94,16
20,5,34.2,32.2,108.4,10.08,36,50,175,36.4,35.1,8.75,20
11,4,31.3,24.8,130.0,8.07,36,50,86,25.1,24.2,7.82,11
20,3,20.4,26.2,133.5,9.12,36,50,161,38.6,25.2,8.05,20
